rhoc,R,M,Lambda,I
5.706834742882412500e+14,1.285003575000022025e+01,8.709363160160767947e-01,6.440687191837650971e+03,7.955646148528975337e-01
5.851286190502512500e+14,1.282003590000021731e+01,9.000711409497685889e-01,5.376575632464871887e+03,8.297536752411489580e-01
5.995737638122612500e+14,1.279003605000021437e+01,9.287463202381477378e-01,4.517977211263520076e+03,8.636262767169686771e-01
6.140189085742713750e+14,1.276003620000021144e+01,9.575080354148460815e-01,3.807675341168107934e+03,8.978094924590979131e-01
6.284640533362815000e+14,1.273003635000020672e+01,9.858121708968969887e-01,3.227776777342209243e+03,9.316338500013207069e-01
6.429091980982915000e+14,1.271003645000020477e+01,1.013531792053525837e+00,2.753158306311308934e+03,9.649281283373091211e-01
6.573543428603015000e+14,1.268003660000020183e+01,1.041128219895518958e+00,2.355716833522289107e+03,9.982068781603783414e-01
6.717994876223115000e+14,1.265003675000019889e+01,1.068312827414048538e+00,2.024911662536324229e+03,1.031112106644275661e+00
6.862446323843216250e+14,1.263003685000019694e+01,1.094769784188788231e+00,1.751010451788289402e+03,1.063233126485130908e+00
7.006897771463317500e+14,1.260003700000019222e+01,1.121233073287784210e+00,1.516817187829472687e+03,1.095445857639339771e+00
7.151349219083417500e+14,1.257003715000018929e+01,1.147031579161509773e+00,1.320654572389045597e+03,1.126904257617254101e+00
7.295800666703517500e+14,1.255003725000018733e+01,1.172275250313583372e+00,1.154857580663942372e+03,1.157729745275055899e+00
7.440252114323617500e+14,1.252003740000018439e+01,1.197340875030272977e+00,1.012031030092496621e+03,1.188361021000448714e+00
7.584703561943718750e+14,1.250003750000018243e+01,1.221512350783396483e+00,8.919589072778255741e+02,1.217914654407160180e+00
7.729155009563820000e+14,1.247003765000017772e+01,1.245693566529017193e+00,7.868072696316709198e+02,1.247461974340011492e+00
7.873606457183920000e+14,1.245003775000017576e+01,1.269020233332325276e+00,6.975713792744541024e+02,1.275944517691830926e+00
8.018057904804020000e+14,1.242003790000017283e+01,1.292084824966534873e+00,6.196770970665425011e+02,1.304062329480005333e+00
8.162509352424121250e+14,1.240003800000017087e+01,1.314519392992967939e+00,5.525742315842221615e+02,1.331361888348532974e+00
