rhoc,R,M,Lambda,I
6.451248911577890000e+14,1.473002635000043092e+01,1.950134795174491620e+00,1.553973934360589055e+02,3.161350953698802702e+00
6.514103372944723750e+14,1.471002645000042897e+01,1.960247188791045758e+00,1.491886829555001555e+02,3.179878540341349424e+00
6.576957834311557500e+14,1.470002650000042799e+01,1.970127513954954557e+00,1.433139122885948211e+02,3.197730913537184971e+00
6.639812295678392500e+14,1.469002655000042701e+01,1.979777205966041675e+00,1.377501391841834106e+02,3.214890165767638308e+00
6.702666757045226250e+14,1.467002665000042327e+01,1.989203223253237507e+00,1.324838119123636488e+02,3.231391044034947146e+00
6.765521218412060000e+14,1.466002670000042230e+01,1.998412849600643471e+00,1.274841027803915665e+02,3.247231676902883724e+00
6.828375679778895000e+14,1.465002675000042132e+01,2.007409965713667699e+00,1.227427640641444668e+02,3.262458568925961977e+00
6.891230141145728750e+14,1.463002685000041936e+01,2.016196951712916352e+00,1.182404116257026345e+02,3.277050758003011044e+00
6.954084602512562500e+14,1.462002690000041838e+01,2.024781369844713019e+00,1.139538979568908985e+02,3.291034019080011586e+00
7.016939063879397500e+14,1.460002700000041642e+01,2.033170883692896336e+00,1.098811747579275959e+02,3.304438996950884277e+00
7.079793525246231250e+14,1.459002705000041544e+01,2.041361607435814296e+00,1.060081923359031180e+02,3.317250460181851768e+00
7.142647986613065000e+14,1.457002715000041349e+01,2.049363839181244096e+00,1.023168949935567014e+02,3.329501170850070579e+00
7.205502447979900000e+14,1.456002720000041251e+01,2.057177506000997358e+00,9.879692562999946404e+01,3.341174229179161514e+00
7.268356909346733750e+14,1.454002730000040877e+01,2.064812409702101004e+00,9.544648982832720208e+01,3.352336065978343438e+00
7.331211370713567500e+14,1.453002735000040779e+01,2.072265358261939472e+00,9.225860974551460458e+01,3.362955292502485261e+00
7.394065832080402500e+14,1.451002745000040584e+01,2.079543930715479494e+00,8.919734947026745431e+01,3.373072097666937275e+00
7.456920293447236250e+14,1.449002755000040388e+01,2.086650091184842015e+00,8.628112650260672467e+01,3.382660874416680841e+00
7.519774754814070000e+14,1.448002760000040290e+01,2.093590392246079457e+00,8.349997106014399151e+01,3.391786463149046416e+00
7.582629216180905000e+14,1.446002770000040094e+01,2.100365879647887901e+00,8.083551373795074824e+01,3.400417533812145177e+00
7.645483677547738750e+14,1.444002780000039898e+01,2.106979409479361909e+00,7.829334438448091760e+01,3.408590507694765126e+00
7.708338138914572500e+14,1.443002785000039800e+01,2.113435396273453559e+00,7.585746681675749414e+01,3.416288989952590782e+00
7.771192600281407500e+14,1.441002795000039427e+01,2.119738315958882069e+00,7.352650864893803373e+01,3.423557526253936611e+00
7.834047061648241250e+14,1.439002805000039231e+01,2.125888871358150300e+00,7.129464947812940068e+01,3.430395619474152280e+00
7.896901523015075000e+14,1.438002810000039133e+01,2.131886731602834484e+00,6.915646968790389337e+01,3.436806533558901311e+00
7.959755984381910000e+14,1.436002820000038938e+01,2.137742888973249045e+00,6.710716172747183350e+01,3.442808267182340565e+00
8.022610445748743750e+14,1.434002830000038742e+01,2.143455740115038033e+00,6.514049093126477885e+01,3.448394714282893236e+00
8.085464907115577500e+14,1.432002840000038546e+01,2.149028515073724499e+00,6.325647508679091402e+01,3.453615468867680338e+00
8.148319368482412500e+14,1.431002845000038448e+01,2.154465934539992578e+00,6.144661656691225460e+01,3.458443145408289787e+00
8.211173829849246250e+14,1.429002855000038252e+01,2.159768647244969308e+00,5.971119006089961090e+01,3.462908488348624747e+00
8.274028291216080000e+14,1.427002865000037879e+01,2.164935323428600622e+00,5.804259255600894107e+01,3.466987188982079360e+00
8.336882752582915000e+14,1.425002875000037683e+01,2.169973863184761598e+00,5.644194315086450331e+01,3.470741655583069019e+00
8.399737213949748750e+14,1.423002885000037487e+01,2.174890358292629777e+00,5.489984365936471988e+01,3.474143685361539724e+00
8.462591675316582500e+14,1.422002890000037389e+01,2.179677929770615918e+00,5.341993077170705106e+01,3.477220575040258943e+00
8.525446136683417500e+14,1.420002900000037194e+01,2.184347279275903997e+00,5.199484094427155156e+01,3.479974292080873166e+00
8.588300598050251250e+14,1.418002910000036998e+01,2.188898593776543056e+00,5.062424250927985270e+01,3.482408386561262059e+00
8.651155059417085000e+14,1.416002920000036625e+01,2.193326448927786831e+00,4.930575028555773542e+01,3.484533863220764083e+00
8.714009520783920000e+14,1.414002930000036429e+01,2.197646423374639113e+00,4.803451070784728927e+01,3.486360126699136863e+00
8.776863982150753750e+14,1.412002940000036233e+01,2.201851779280500576e+00,4.681165116194617326e+01,3.487904553227877624e+00
8.839718443517587500e+14,1.410002950000036037e+01,2.205946221055135492e+00,4.563359944241057775e+01,3.489171237213036125e+00
