rhoc,R,M,Lambda,I
1.206387514243216000e+15,1.235003825000016420e+01,2.064737666690568130e+00,2.442101754776109601e+01,2.533195089427009439e+00
1.220421621589547750e+15,1.232003840000016126e+01,2.071247899946770499e+00,2.323786433777505422e+01,2.534185103303924880e+00
1.234455728935879500e+15,1.228003860000015734e+01,2.077668914158369518e+00,2.209931061362420479e+01,2.534687593481057988e+00
1.248489836282211000e+15,1.224003880000015343e+01,2.083683185315433839e+00,2.105416040293793145e+01,2.534636048946131481e+00
1.262523943628542750e+15,1.221003895000014872e+01,2.089303997944210955e+00,2.009170411144136281e+01,2.534092058826351579e+00
1.276558050974874500e+15,1.217003915000014480e+01,2.094861201316798649e+00,1.916181546171182504e+01,2.533107187590270648e+00
1.290592158321206000e+15,1.214003930000014186e+01,2.100030080005502064e+00,1.830359137244863987e+01,2.531608569832940692e+00
1.304626265667537500e+15,1.210003950000013617e+01,2.104875132039090602e+00,1.751755627269709947e+01,2.529807209553160963e+00
1.318660373013869500e+15,1.207003965000013324e+01,2.109612475394213593e+00,1.675123287010109863e+01,2.527466289590210025e+00
1.332694480360201000e+15,1.204003980000013030e+01,2.114037414559473138e+00,1.604268599930729522e+01,2.524755277424341138e+00
1.346728587706532500e+15,1.200004000000012638e+01,2.118161063367519859e+00,1.538921422356904856e+01,2.521749494213202158e+00
1.360762695052864250e+15,1.197004015000012167e+01,2.122138199583528007e+00,1.475770826389067203e+01,2.518259605575038584e+00
1.374796802399196000e+15,1.193004035000011775e+01,2.125879828862044185e+00,1.416655803116444190e+01,2.514440295342739162e+00
1.388830909745527750e+15,1.190004050000011482e+01,2.129338456939786184e+00,1.361696211603769235e+01,2.510338021208265324e+00
1.402865017091859250e+15,1.187004065000011188e+01,2.132634168990773293e+00,1.309550902436524566e+01,2.505934229708845606e+00
1.416899124438191000e+15,1.183004085000010619e+01,2.135742546413156973e+00,1.259598114664935942e+01,2.501074462333085169e+00
1.430933231784522500e+15,1.180004100000010325e+01,2.138606291640690937e+00,1.213148050438803160e+01,2.496034387428855528e+00
1.444967339130854250e+15,1.177004115000010032e+01,2.141259459836151624e+00,1.169887812569344021e+01,2.490803771676067147e+00
