rhoc,R,M,Lambda,I
9.129544465226131250e+14,1.358003210000030236e+01,2.034560180276747232e+00,5.879411497576604262e+01,2.882896485724665059e+00
9.227966529015075000e+14,1.356003220000030041e+01,2.042154445244463989e+00,5.636815023483245568e+01,2.889586257436001837e+00
9.326388592804020000e+14,1.353003235000029747e+01,2.049436785050076093e+00,5.409623028127066391e+01,2.895623031328619756e+00
9.424810656592965000e+14,1.351003245000029374e+01,2.056422677260690612e+00,5.197070185195205738e+01,2.901056774790544246e+00
9.523232720381910000e+14,1.348003260000029080e+01,2.063119760496008315e+00,4.997586930378495396e+01,2.905912821476166918e+00
9.621654784170855000e+14,1.346003270000028884e+01,2.069537608765150694e+00,4.810123272941670791e+01,2.910185466199290971e+00
9.720076847959798750e+14,1.343003285000028590e+01,2.075686085937907155e+00,4.634369561774179402e+01,2.913926102723400469e+00
9.818498911748743750e+14,1.341003295000028395e+01,2.081576475074107702e+00,4.468797564234674979e+01,2.917148806803484984e+00
9.916920975537688750e+14,1.338003310000027923e+01,2.087211646962193523e+00,4.312645665947484019e+01,2.919863419956047146e+00
1.001534303932663375e+15,1.336003320000027728e+01,2.092603327537451374e+00,4.165937468799171484e+01,2.922096415123130786e+00
1.011376510311557750e+15,1.334003330000027532e+01,2.097760795849211046e+00,4.027199843625885478e+01,2.923877499247298228e+00
1.021218716690452250e+15,1.331003345000027238e+01,2.102692594491467393e+00,3.896113894277114298e+01,2.925202924577348096e+00
1.031060923069346750e+15,1.329003355000027042e+01,2.107403875492581680e+00,3.772380819904313398e+01,2.926116042452652000e+00
1.040903129448241250e+15,1.326003370000026571e+01,2.111904389858941578e+00,3.655055359170419393e+01,2.926615154969856913e+00
1.050745335827135750e+15,1.324003380000026375e+01,2.116199007052747216e+00,3.544002702121568404e+01,2.926724781612490389e+00
1.060587542206030125e+15,1.322003390000026180e+01,2.120295610632133787e+00,3.439015338594094118e+01,2.926465467458625014e+00
1.070429748584924625e+15,1.319003405000025886e+01,2.124202889891536383e+00,3.338965114351014307e+01,2.925844627824937483e+00
1.080271954963819125e+15,1.317003415000025690e+01,2.127924747415616658e+00,3.244198301512624738e+01,2.924882306772489837e+00
1.090114161342713625e+15,1.315003425000025494e+01,2.131469563773772169e+00,3.154203300946744548e+01,2.923596926029280230e+00
1.099956367721608125e+15,1.313003435000025121e+01,2.134842052950882252e+00,3.068587052317015917e+01,2.922002179655256882e+00
1.109798574100502500e+15,1.310003450000024827e+01,2.138047509211479014e+00,2.987130134251669134e+01,2.920102191807931735e+00
1.119640780479397000e+15,1.308003460000024631e+01,2.141093040500613220e+00,2.909252183181179774e+01,2.917915205685981839e+00
1.129482986858291500e+15,1.306003470000024436e+01,2.143984269488199867e+00,2.835235927553996760e+01,2.915465093720027934e+00
1.139325193237186000e+15,1.304003480000024240e+01,2.146725060816716102e+00,2.764654006880513037e+01,2.912748236737419116e+00
1.149167399616080500e+15,1.302003490000024044e+01,2.149324022577820514e+00,2.697602380254621579e+01,2.909781510712178054e+00
1.159009605994975000e+15,1.299003505000023573e+01,2.151781048887261960e+00,2.633034660861307330e+01,2.906580388175124874e+00
1.168851812373869500e+15,1.297003515000023377e+01,2.154104365476896987e+00,2.571396009628006851e+01,2.903156065041611722e+00
1.178694018752764000e+15,1.295003525000023181e+01,2.156297618290867302e+00,2.512680044846315042e+01,2.899515254046984403e+00
1.188536225131658500e+15,1.293003535000022985e+01,2.158365178204583845e+00,2.456425463116586982e+01,2.895667829780530056e+00
1.198378431510552750e+15,1.291003545000022790e+01,2.160311694851620778e+00,2.402419476872557880e+01,2.891626964413995360e+00
1.208220637889447250e+15,1.289003555000022594e+01,2.162140794408560662e+00,2.350820826901906457e+01,2.887395717728192146e+00
1.218062844268341750e+15,1.287003565000022220e+01,2.163856637439601993e+00,2.301236012311823487e+01,2.882990064417091602e+00
1.227905050647236250e+15,1.285003575000022025e+01,2.165465121295704343e+00,2.253953184269137822e+01,2.878424533272269326e+00
