rhoc,R,M,Lambda,I
6.277240300954773750e+14,1.350003250000029276e+01,1.241821744679749484e+00,1.281289798842411983e+03,1.407491142963594344e+00
6.392590023839196250e+14,1.347003265000028982e+01,1.267157734088572019e+00,1.129402135917647684e+03,1.442852047996895148e+00
6.507939746723617500e+14,1.344003280000028688e+01,1.291677603130946927e+00,1.000626533749276064e+03,1.477102998152793667e+00
6.623289469608040000e+14,1.342003290000028493e+01,1.316108110494392136e+00,8.876559887254616115e+02,1.511264760027837717e+00
6.738639192492462500e+14,1.339003305000028021e+01,1.339910179579888005e+00,7.905773790042150040e+02,1.544557808575775848e+00
6.853988915376885000e+14,1.336003320000027728e+01,1.363478595271105487e+00,7.053897182582070400e+02,1.577525515702466574e+00
6.969338638261306250e+14,1.334003330000027532e+01,1.386494690832642318e+00,6.314101013183997111e+02,1.609701148256482028e+00
7.084688361145728750e+14,1.331003345000027238e+01,1.409212898689665705e+00,5.663605235456417404e+02,1.641439096880986881e+00
7.200038084030150000e+14,1.328003360000026944e+01,1.431376269562364634e+00,5.095238390638956503e+02,1.672355483139460031e+00
7.315387806914572500e+14,1.326003370000026571e+01,1.453282972502975223e+00,4.591645132514238412e+02,1.702864614604020721e+00
7.430737529798995000e+14,1.323003385000026277e+01,1.474532426588935685e+00,4.151057682031724880e+02,1.732375581185106483e+00
7.546087252683417500e+14,1.320003400000025984e+01,1.495638485238340420e+00,3.756491739619865484e+02,1.761627510156152265e+00
7.661436975567840000e+14,1.318003410000025788e+01,1.515928901943634832e+00,3.412861715544040067e+02,1.789649700782072417e+00
7.776786698452261250e+14,1.315003425000025494e+01,1.536263376543306691e+00,3.100239340806032260e+02,1.817630557359722232e+00
7.892136421336683750e+14,1.312003440000025023e+01,1.555655342274547603e+00,2.828770112385756192e+02,1.844207428290962403e+00
8.007486144221105000e+14,1.310003450000024827e+01,1.575136068472386963e+00,2.579823531045761342e+02,1.870784628870583832e+00
8.122835867105527500e+14,1.307003465000024534e+01,1.593811042436181769e+00,2.361624022654071382e+02,1.896132843758256525e+00
8.238185589989950000e+14,1.304003480000024240e+01,1.612244572605073367e+00,2.163978035335542813e+02,1.921018903299980707e+00
8.353535312874371250e+14,1.301003495000023946e+01,1.630210160455399793e+00,1.986716882921065519e+02,1.945098699460956260e+00
8.468885035758793750e+14,1.299003505000023573e+01,1.647588248401830047e+00,1.829084553526841148e+02,1.968295910044058239e+00
8.584234758643216250e+14,1.296003520000023279e+01,1.664895435598133355e+00,1.683763935398617377e+02,1.991192129121892140e+00
8.699584481527637500e+14,1.293003535000022985e+01,1.681396105807032582e+00,1.555536306220878373e+02,2.012855962245373664e+00
8.814934204412060000e+14,1.290003550000022692e+01,1.697817686318820130e+00,1.437211095316841067e+02,2.034245708631048810e+00
8.930283927296482500e+14,1.287003565000022220e+01,1.713691909309261963e+00,1.330893273660339275e+02,2.054737799091902684e+00
9.045633650180905000e+14,1.285003575000022025e+01,1.728995198514942100e+00,1.235138991115540676e+02,2.074294566191118516e+00
9.160983373065326250e+14,1.282003590000021731e+01,1.744279031227092158e+00,1.146323000078021721e+02,2.093662931795623017e+00
9.276333095949748750e+14,1.279003605000021437e+01,1.758836848954082432e+00,1.066853326005829814e+02,2.111887275869028358e+00
9.391682818834171250e+14,1.276003620000021144e+01,1.773164122093630723e+00,9.935855987378263876e+01,2.129619537763147274e+00
9.507032541718592500e+14,1.273003635000020672e+01,1.787151513572257322e+00,9.264772385319714942e+01,2.146707089189482165e+00
9.622382264603015000e+14,1.271003645000020477e+01,1.800493738477603634e+00,8.662372847266618692e+01,2.162822284201883161e+00
9.737731987487437500e+14,1.268003660000020183e+01,1.813831072634596975e+00,8.095549537194000322e+01,2.178705244653187378e+00
9.853081710371858750e+14,1.265003675000019889e+01,1.826635966667191635e+00,7.580732086811205761e+01,2.193708066105959364e+00
9.968431433256281250e+14,1.262003690000019418e+01,1.838862726547201953e+00,7.116307736964364494e+01,2.207819716579011882e+00
1.008378115614070375e+15,1.259003705000019124e+01,1.851179907789461287e+00,6.673597679733454413e+01,2.221823227389673860e+00
1.019913087902512500e+15,1.256003720000018831e+01,1.862895606761162393e+00,6.273616364173523863e+01,2.234883888604407787e+00
1.031448060190954750e+15,1.254003730000018635e+01,1.874149893194380523e+00,5.908985107666694603e+01,2.247227272969205103e+00
1.042983032479397000e+15,1.251003745000018341e+01,1.885400771210600679e+00,5.561891526388090057e+01,2.259306626864795664e+00
1.054518004767839250e+15,1.248003760000017870e+01,1.896111036797348826e+00,5.246861600949157634e+01,2.270556912510220737e+00
1.066052977056281375e+15,1.245003775000017576e+01,1.906380488728021572e+00,4.958128903277936672e+01,2.281113719858666844e+00
1.077587949344723625e+15,1.242003790000017283e+01,1.916660413369986271e+00,4.681647355489336348e+01,2.291428027369136977e+00
1.089122921633165875e+15,1.239003805000016989e+01,1.926444137860319206e+00,4.429871265975643979e+01,2.300995175334252352e+00
1.100657893921608000e+15,1.237003815000016793e+01,1.935755774504896776e+00,4.200300590154838432e+01,2.309851016789276290e+00
1.112192866210050250e+15,1.234003830000016322e+01,1.945130988315331599e+00,3.977977300449838083e+01,2.318515185924252098e+00
1.123727838498492500e+15,1.231003845000016028e+01,1.954049063249864826e+00,3.774732290254658551e+01,2.326496829261970323e+00
1.135262810786934500e+15,1.228003860000015734e+01,1.962527387991139571e+00,3.588504136312705128e+01,2.333818954426952974e+00
1.146797783075377000e+15,1.225003875000015441e+01,1.970968758560188494e+00,3.409936858656909209e+01,2.340869473889122698e+00
1.158332755363819000e+15,1.223003885000015067e+01,1.979083122652749882e+00,3.244002857002586637e+01,2.347370453009874680e+00
1.169867727652261250e+15,1.220003900000014774e+01,1.986796435214649215e+00,3.091207398280238294e+01,2.353284116339651622e+00
1.181402699940703500e+15,1.217003915000014480e+01,1.994331763661504997e+00,2.946683271070390475e+01,2.358806463421776911e+00
1.192937672229145750e+15,1.214003930000014186e+01,2.001702835272566539e+00,2.809735347254978777e+01,2.363933430640155819e+00
1.204472644517588000e+15,1.212003940000013991e+01,2.008709115735005213e+00,2.683717109118975230e+01,2.368555615803745962e+00
1.216007616806030000e+15,1.209003955000013519e+01,2.015372265365517279e+00,2.566457761605740373e+01,2.372652594884210764e+00
1.227542589094472500e+15,1.206003970000013226e+01,2.022058587862624268e+00,2.452284939489175386e+01,2.376518491524530763e+00
1.239077561382914500e+15,1.203003985000012932e+01,2.028395229479056372e+00,2.346801215577004385e+01,2.379882723825725854e+00
1.250612533671356750e+15,1.201003995000012736e+01,2.034415601345706648e+00,2.248948545509491481e+01,2.382825317326722203e+00
1.262147505959799000e+15,1.198004010000012265e+01,2.040288056389554683e+00,2.155726188873279625e+01,2.385417150657050289e+00
1.273682478248241250e+15,1.195004025000011971e+01,2.046014803652574265e+00,2.066632027101574209e+01,2.387659765442894599e+00
1.285217450536683500e+15,1.193004035000011775e+01,2.051435762655219541e+00,1.984055154104608576e+01,2.389485922757532244e+00
1.296752422825125500e+15,1.190004050000011482e+01,2.056583882318812506e+00,1.906899103057721589e+01,2.390954581346886432e+00
1.308287395113568000e+15,1.187004065000011188e+01,2.061687044764050292e+00,1.832195673652362444e+01,2.392127876658793895e+00
1.319822367402010000e+15,1.184004080000010717e+01,2.066561298948603742e+00,1.761626897703374084e+01,2.392936479392706151e+00
1.331357339690452250e+15,1.182004090000010521e+01,2.071177142711432051e+00,1.695964559097151891e+01,2.393430248701447383e+00
1.342892311978894500e+15,1.179004105000010227e+01,2.075555776506420091e+00,1.634510267193721234e+01,2.393619680391251947e+00
1.354427284267336750e+15,1.177004115000010032e+01,2.079911005245329125e+00,1.573844379492771495e+01,2.393463337070684371e+00
1.365962256555779000e+15,1.174004130000009738e+01,2.084037562539624577e+00,1.517357359859552091e+01,2.393058659603866101e+00
1.377497228844221000e+15,1.171004145000009267e+01,2.087935472404875981e+00,1.464417205672888755e+01,2.392380515554942910e+00
1.389032201132663250e+15,1.169004155000009071e+01,2.091625947614285330e+00,1.414459982598248189e+01,2.391398863055676394e+00
1.400567173421105500e+15,1.166004170000008777e+01,2.095285044717114076e+00,1.365456211095868966e+01,2.390124462625235147e+00
1.412102145709547750e+15,1.164004180000008581e+01,2.098734029305524107e+00,1.319463516268489300e+01,2.388615625572891865e+00
1.423637117997990000e+15,1.161004195000008288e+01,2.101980957068446010e+00,1.276325664926707226e+01,2.386875862952152261e+00
1.435172090286432250e+15,1.159004205000007914e+01,2.105036824610315271e+00,1.235612004010838660e+01,2.384894810871496240e+00
1.446707062574874250e+15,1.156004220000007621e+01,2.108075867147970683e+00,1.195372031107341826e+01,2.382643146953538515e+00
1.458242034863316500e+15,1.154004230000007425e+01,2.110919875147019287e+00,1.157548651167819465e+01,2.380166383205056135e+00
1.469777007151758750e+15,1.151004245000007131e+01,2.113584010977580974e+00,1.121990980639516877e+01,2.377496937768155849e+00
1.481311979440201000e+15,1.149004255000006935e+01,2.116082991544971037e+00,1.088354470268430418e+01,2.374669994767071302e+00
1.492846951728643250e+15,1.146004270000006464e+01,2.118537256254934498e+00,1.055252826472528760e+01,2.371543625378397468e+00
1.504381924017085500e+15,1.144004280000006268e+01,2.120832040012629260e+00,1.023850272661163174e+01,2.368203164251337700e+00
1.515916896305527500e+15,1.141004295000005975e+01,2.122982740997136464e+00,9.942318408103627547e+00,2.364748560986112746e+00
1.527451868593969750e+15,1.139004305000005779e+01,2.124987332299463461e+00,9.660852673366543186e+00,2.361165530358200204e+00
1.538986840882412000e+15,1.136004320000005485e+01,2.126914143914164779e+00,9.389197388295407620e+00,2.357372844432083170e+00
1.550521813170854250e+15,1.134004330000005112e+01,2.128731569054120421e+00,9.125220002776108785e+00,2.353320247129237597e+00
1.562056785459296500e+15,1.132004340000004916e+01,2.130405547138429334e+00,8.875911572868464106e+00,2.349134298206322136e+00
1.573591757747738750e+15,1.129004355000004622e+01,2.131950403096765534e+00,8.639195698020609271e+00,2.344841217914279241e+00
1.585126730036181000e+15,1.127004365000004427e+01,2.133392982960332418e+00,8.414854784199313542e+00,2.340495069971160635e+00
1.596661702324623000e+15,1.125004375000004231e+01,2.134774672952156394e+00,8.190285966083841629e+00,2.335788877391763663e+00
1.608196674613065250e+15,1.122004390000003937e+01,2.136046321521522628e+00,7.979157351486867000e+00,2.331041973208954232e+00
1.619731646901507500e+15,1.120004400000003564e+01,2.137187958404950461e+00,7.777897618764328058e+00,2.326164765132378687e+00
1.631266619189949750e+15,1.118004410000003368e+01,2.138214282310361369e+00,7.586154902231919905e+00,2.321195649996628418e+00
1.642801591478392000e+15,1.115004425000003074e+01,2.139186986271675917e+00,7.400958723830797226e+00,2.316132533512934355e+00
1.654336563766834250e+15,1.113004435000002879e+01,2.140068388770536068e+00,7.219210197623302960e+00,2.310805179049600699e+00
1.665871536055276250e+15,1.111004445000002683e+01,2.140846352058787261e+00,7.046471831907521022e+00,2.305416800281293366e+00
1.677406508343718500e+15,1.109004455000002487e+01,2.141556635349453064e+00,6.882530120448536515e+00,2.300069370887867226e+00
1.688941480632160750e+15,1.105977727203702621e+01,2.142140166874854312e+00,6.726859952486750061e+00,2.294567538257104022e+00
1.700476452920603000e+15,1.104004480000001820e+01,2.142663587338756948e+00,6.572366886659242624e+00,2.288856190995468332e+00
1.712011425209045250e+15,1.102004490000001624e+01,2.143120242173782941e+00,6.423329158034658093e+00,2.283044018659033725e+00
1.723546397497487500e+15,1.100004500000001428e+01,2.143497909210902108e+00,6.281467544766892175e+00,2.277226936059288498e+00
1.735081369785929750e+15,1.098004510000001233e+01,2.143771966462731271e+00,6.145252880807962725e+00,2.271300884640419682e+00
1.746616342074371750e+15,1.095004525000000761e+01,2.143999082607619844e+00,6.016586041381883021e+00,2.265446770082998995e+00
1.758151314362814000e+15,1.093004535000000566e+01,2.144148293762455193e+00,5.888100083524141048e+00,2.259316566124719206e+00
1.769686286651256250e+15,1.091004545000000370e+01,2.144227389591760957e+00,5.764480196999173245e+00,2.253090850385004895e+00
1.781221258939698500e+15,1.089004555000000174e+01,2.144238143646726602e+00,5.645781655318861780e+00,2.246850581601546271e+00
1.792756231228140750e+15,1.087004564999999978e+01,2.144181928015636451e+00,5.532996527862939828e+00,2.240615692805776771e+00
1.804291203516583000e+15,1.085004574999999782e+01,2.144069957908826929e+00,5.424601569459711392e+00,2.234398573584553738e+00
1.815826175805025000e+15,1.083004584999999409e+01,2.143890396484507299e+00,5.317963705718597112e+00,2.227972609498672707e+00
1.827361148093467250e+15,1.081004594999999213e+01,2.143659816690617337e+00,5.213702485379320350e+00,2.221465145968736010e+00
1.838896120381909500e+15,1.079004604999999017e+01,2.143356696018675844e+00,5.114762060666593335e+00,2.214917827408869222e+00
1.850431092670351750e+15,1.077004614999998822e+01,2.143009661127967203e+00,5.019333829835920469e+00,2.208419769784171205e+00
1.861966064958794000e+15,1.075004624999998626e+01,2.142592965633348001e+00,4.927698033740465000e+00,2.201882764440634244e+00
1.873501037247236250e+15,1.073004634999998430e+01,2.142141978492955623e+00,4.838620248521267264e+00,2.195318131283585661e+00
1.885036009535678500e+15,1.071004644999998234e+01,2.141614707288900465e+00,4.750629159898823062e+00,2.188508352827546855e+00
1.896570981824120500e+15,1.069004654999997861e+01,2.141049640620456884e+00,4.666022148778205647e+00,2.181753792528299485e+00
1.908105954112562750e+15,1.067004664999997665e+01,2.140436710882191562e+00,4.584821476926119743e+00,2.175014492553914547e+00
1.919640926401005000e+15,1.065004674999997469e+01,2.139785492696721025e+00,4.507602369749514892e+00,2.168327681913738481e+00
1.931175898689447250e+15,1.063004684999997274e+01,2.139094533728830516e+00,4.432463288964996195e+00,2.161654095352071092e+00
1.942710870977889500e+15,1.061004694999997078e+01,2.138329544642914026e+00,4.357597229805984185e+00,2.154710013977095606e+00
1.954245843266331750e+15,1.059004704999996882e+01,2.137518727711519073e+00,4.284801948905591296e+00,2.147738246840664722e+00
