rhoc,R,M,Lambda,I
7.885338115277890000e+14,1.331003345000027238e+01,1.970388494246014366e+00,7.675207566419892657e+01,2.781433200292473984e+00
7.950227059131658750e+14,1.330003350000027140e+01,1.982889998684532085e+00,7.296652690550538978e+01,2.803752565601404179e+00
8.015116002985427500e+14,1.329003355000027042e+01,1.995097193102950639e+00,6.943273931911465979e+01,2.825439041973004439e+00
8.080004946839196250e+14,1.328003360000026944e+01,2.007010557271715623e+00,6.612834594194001170e+01,2.846484320339130125e+00
8.144893890692965000e+14,1.326003370000026571e+01,2.018640868833809776e+00,6.303711161162378573e+01,2.866912980003402556e+00
8.209782834546733750e+14,1.325003375000026473e+01,2.029989233659487358e+00,6.014524336173060703e+01,2.886729781009074181e+00
8.274671778400502500e+14,1.324003380000026375e+01,2.041063380408939754e+00,5.743456591804007871e+01,2.905935857680932877e+00
8.339560722254271250e+14,1.323003385000026277e+01,2.051863115965050444e+00,5.488950477838652375e+01,2.924535918910924348e+00
8.404449666108040000e+14,1.322003390000026180e+01,2.062397520702799358e+00,5.250277982904258067e+01,2.942547855415669655e+00
8.469338609961810000e+14,1.321003395000026082e+01,2.072669012252246645e+00,5.025738211936688060e+01,2.959971156618107280e+00
8.534227553815578750e+14,1.319003405000025886e+01,2.082682897111442610e+00,4.814597903500170162e+01,2.976819952800124014e+00
8.599116497669347500e+14,1.318003410000025788e+01,2.092446187332927199e+00,4.615953873806436292e+01,2.993104066466780289e+00
8.664005441523116250e+14,1.317003415000025690e+01,2.101958294917334769e+00,4.428821918847526717e+01,3.008822435832400721e+00
8.728894385376885000e+14,1.315003425000025494e+01,2.111232805219453112e+00,4.252206689152743735e+01,3.024007389508043264e+00
8.793783329230653750e+14,1.314003430000025396e+01,2.120263842689281919e+00,4.085629593423125527e+01,3.038634259759584566e+00
8.858672273084422500e+14,1.313003435000025121e+01,2.129062824141039645e+00,3.928456359620818716e+01,3.052736551801336962e+00
8.923561216938191250e+14,1.312003440000025023e+01,2.137631802108308499e+00,3.779522526697945750e+01,3.066313190648642717e+00
8.988450160791960000e+14,1.310003450000024827e+01,2.145977061790221629e+00,3.638943525289601411e+01,3.079381835430734959e+00
9.053339104645728750e+14,1.309003455000024729e+01,2.154102836811471633e+00,3.505878812578530557e+01,3.091946584824785571e+00
9.118228048499497500e+14,1.308003460000024631e+01,2.162009450580623326e+00,3.379822479676943203e+01,3.104007747581733589e+00
9.183116992353266250e+14,1.306003470000024436e+01,2.169708320917228317e+00,3.260151043599864806e+01,3.115591657703423056e+00
9.248005936207035000e+14,1.305003475000024338e+01,2.177199918097205256e+00,3.146898279782625707e+01,3.126705571771704939e+00
9.312894880060805000e+14,1.303003485000024142e+01,2.184489716661459635e+00,3.039341786605922380e+01,3.137351369780510435e+00
9.377783823914573750e+14,1.302003490000024044e+01,2.191579683899000042e+00,2.936954511784625055e+01,3.147536021409948592e+00
9.442672767768342500e+14,1.301003495000023946e+01,2.198475706802364371e+00,2.839818983796692820e+01,3.157275873211122796e+00
9.507561711622111250e+14,1.299003505000023573e+01,2.205183151443791179e+00,2.747495641928343346e+01,3.166580547826936876e+00
9.572450655475880000e+14,1.298003510000023475e+01,2.211703905171427564e+00,2.659646847435055150e+01,3.175456500141252913e+00
9.637339599329648750e+14,1.297003515000023377e+01,2.218043915551077827e+00,2.575802876848405631e+01,3.183914569536063333e+00
9.702228543183417500e+14,1.295003525000023181e+01,2.224204275543827602e+00,2.496043989965308185e+01,3.191957778536560042e+00
9.767117487037186250e+14,1.294003530000023083e+01,2.230192805429822567e+00,2.419868106622164561e+01,3.199606600595688466e+00
9.832006430890955000e+14,1.292003540000022888e+01,2.236011117031338813e+00,2.347338606554999174e+01,3.206864001546494869e+00
9.896895374744723750e+14,1.291003545000022790e+01,2.241662009922250398e+00,2.278136938493391384e+01,3.213734812325506951e+00
9.961784318598492500e+14,1.289003555000022594e+01,2.247151618187672728e+00,2.212041221659097090e+01,3.220235800155870187e+00
1.002667326245226125e+15,1.288003560000022496e+01,2.252480110660472157e+00,2.148688490712425647e+01,3.226363938022521971e+00
1.009156220630603000e+15,1.287003565000022220e+01,2.257657481925454235e+00,2.088233737226108389e+01,3.232151081501474899e+00
1.015645115015980000e+15,1.285003575000022025e+01,2.262678671053878432e+00,2.030495238445715955e+01,3.237574764250858994e+00
1.022134009401356875e+15,1.284003580000021927e+01,2.267552909842297737e+00,1.975087087985778211e+01,3.242662989996348166e+00
1.028622903786733750e+15,1.282003590000021731e+01,2.272283354205222761e+00,1.922109408313385259e+01,3.247425514428960547e+00
1.035111798172110625e+15,1.281003595000021633e+01,2.276869984146800530e+00,1.871385912940721141e+01,3.251858156870972127e+00
1.041600692557487500e+15,1.280003600000021535e+01,2.281319259425724333e+00,1.822806202804931885e+01,3.255977918029556051e+00
1.048089586942864375e+15,1.278003610000021339e+01,2.285632274356062865e+00,1.776147591827663419e+01,3.259788911253548083e+00
1.054578481328241250e+15,1.277003615000021242e+01,2.289812926300086815e+00,1.731196845866548273e+01,3.263296228174326519e+00
1.061067375713618125e+15,1.275003625000020868e+01,2.293864890441343007e+00,1.688238576018804338e+01,3.266516836793946332e+00
1.067556270098995000e+15,1.274003630000020770e+01,2.297790067392148305e+00,1.646916921140267220e+01,3.269449060298467824e+00
1.074045164484371875e+15,1.272003640000020575e+01,2.301590927599901359e+00,1.607163608825926104e+01,3.272098737898324838e+00
1.080534058869748750e+15,1.271003645000020477e+01,2.305273251218400876e+00,1.569139766912675782e+01,3.274488654129859899e+00
1.087022953255125625e+15,1.269003655000020281e+01,2.308836346475164891e+00,1.532384700604022676e+01,3.276607567170499724e+00
1.093511847640502500e+15,1.268003660000020183e+01,2.312284212848828346e+00,1.497165566429400485e+01,3.278470667162503460e+00
1.100000742025879500e+15,1.267003665000020085e+01,2.315619961914071379e+00,1.463184092482293863e+01,3.280083480826764042e+00
1.106489636411256375e+15,1.265003675000019889e+01,2.318845001197166411e+00,1.430492039809898053e+01,3.281450124305204774e+00
1.112978530796633250e+15,1.264003680000019791e+01,2.321965848528924070e+00,1.398970343562755758e+01,3.282593542022486321e+00
1.119467425182010125e+15,1.262003690000019418e+01,2.324977177280506346e+00,1.368659754570849429e+01,3.283484630114660963e+00
1.125956319567387000e+15,1.261003695000019320e+01,2.327887751656548598e+00,1.339416282617681375e+01,3.284159309756736089e+00
1.132445213952764000e+15,1.260003700000019222e+01,2.330699036447358985e+00,1.311146214551904166e+01,3.284618581875323517e+00
1.138934108338140750e+15,1.258003710000019026e+01,2.333410971712565285e+00,1.283954592451062382e+01,3.284858589981007881e+00
1.145423002723517500e+15,1.257003715000018929e+01,2.336029707891506657e+00,1.257657818653635573e+01,3.284900510038688548e+00
1.151911897108894500e+15,1.255003725000018733e+01,2.338553721367889970e+00,1.232297845006530324e+01,3.284736304622859038e+00
1.158400791494271500e+15,1.254003730000018635e+01,2.340987173656107423e+00,1.207781542118818408e+01,3.284377998705338086e+00
1.164889685879648250e+15,1.253003735000018537e+01,2.343330763753708634e+00,1.184099019940655495e+01,3.283824406003035712e+00
1.171378580265025000e+15,1.251003745000018341e+01,2.345588061622563281e+00,1.161235072093499276e+01,3.283091321824372688e+00
1.177867474650402000e+15,1.250003750000018243e+01,2.347760235753271640e+00,1.139231362718297369e+01,3.282179092024783085e+00
1.184356369035779000e+15,1.248003760000017870e+01,2.349850117003754235e+00,1.117750705390976051e+01,3.281091316814213954e+00
1.190845263421156000e+15,1.247003765000017772e+01,2.351859993590313724e+00,1.097025966871386871e+01,3.279837944101478886e+00
1.197334157806532750e+15,1.246003770000017674e+01,2.353789370405352965e+00,1.077010429621886445e+01,3.278415137441415439e+00
1.203823052191909500e+15,1.244003780000017478e+01,2.355640789906091825e+00,1.057596862987556818e+01,3.276829359536265862e+00
1.210311946577286500e+15,1.243003785000017380e+01,2.357418346504310147e+00,1.038864057175257294e+01,3.275095126697892045e+00
1.216800840962663500e+15,1.241003795000017185e+01,2.359120448324667052e+00,1.020656334040360491e+01,3.273200988113850851e+00
1.223289735348040250e+15,1.240003800000017087e+01,2.360752182419850520e+00,1.003114147524229338e+01,3.271171223549767415e+00
1.229778629733417000e+15,1.239003805000016989e+01,2.362313859663460303e+00,9.859609825549199513e+00,3.268997710273391810e+00
1.236267524118794000e+15,1.237003815000016793e+01,2.363804872361847664e+00,9.694888759732936734e+00,3.266677383615353758e+00
1.242756418504171000e+15,1.236003820000016518e+01,2.365229724434605885e+00,9.533584510098876308e+00,3.264230612266982412e+00
1.249245312889547750e+15,1.235003825000016420e+01,2.366589373450063594e+00,9.377610219711668194e+00,3.261651104660796996e+00
1.255734207274924500e+15,1.233003835000016224e+01,2.367885588517045559e+00,9.226656008661764830e+00,3.258950061845812041e+00
1.262223101660301500e+15,1.232003840000016126e+01,2.369117542424846956e+00,9.079449548242347845e+00,3.256119427822675494e+00
1.268711996045678500e+15,1.231003845000016028e+01,2.370289514338113079e+00,8.936798939317800006e+00,3.253174223488790595e+00
1.275200890431055500e+15,1.229003855000015832e+01,2.371402401563946327e+00,8.799294994221895649e+00,3.250118844492357439e+00
1.281689784816432250e+15,1.228003860000015734e+01,2.372455664858817315e+00,8.664644801615818182e+00,3.246943348637640447e+00
1.288178679201809000e+15,1.227003865000015637e+01,2.373453695788601436e+00,8.534424048645648853e+00,3.243669698282485303e+00
1.294667573587186000e+15,1.225003875000015441e+01,2.374395581337607197e+00,8.407354290236860095e+00,3.240287308533263300e+00
1.301156467972563000e+15,1.224003880000015343e+01,2.375282211826274636e+00,8.283600517424464016e+00,3.236800999898106657e+00
1.307645362357939750e+15,1.223003885000015067e+01,2.376116779246009170e+00,8.163626851078326752e+00,3.233221486524209265e+00
