rhoc,R,M,Lambda,I
5.686624663331658750e+14,1.485002575000044445e+01,1.984690860825570002e+00,1.507668069473629657e+02,3.310533153077903190e+00
5.785099653712562500e+14,1.484002580000044347e+01,2.028171818216065958e+00,1.301363221844642908e+02,3.413284206929078746e+00
5.883574644093467500e+14,1.482002590000044151e+01,2.070014796529115575e+00,1.129673417457877918e+02,3.512748812242704410e+00
5.982049634474372500e+14,1.481002595000044053e+01,2.110202211379143655e+00,9.861322964843959937e+01,3.608710583162816565e+00
6.080524624855277500e+14,1.479002605000043680e+01,2.148728847423192256e+00,8.655010422708804185e+01,3.701013091556050849e+00
6.178999615236181250e+14,1.477002615000043484e+01,2.185601987967473292e+00,7.635993709044012689e+01,3.789522309938639921e+00
6.277474605617085000e+14,1.475002625000043288e+01,2.220831033875064531e+00,6.770764240152678326e+01,3.874131727084477284e+00
6.375949595997990000e+14,1.473002635000043092e+01,2.254446992928920146e+00,6.032041839983673981e+01,3.954807178753157348e+00
6.474424586378895000e+14,1.471002645000042897e+01,2.286481565745041244e+00,5.398719980256024797e+01,4.031524623647492866e+00
6.572899576759800000e+14,1.469002655000042701e+01,2.316973723088014303e+00,4.853453997542031573e+01,4.104303828815432098e+00
6.671374567140703750e+14,1.466002670000042230e+01,2.345964750620927575e+00,4.381364719921064932e+01,4.173151958128642924e+00
6.769849557521608750e+14,1.464002680000042034e+01,2.373501187914063060e+00,3.971247256037526085e+01,4.238130902791427346e+00
6.868324547902512500e+14,1.462002690000041838e+01,2.399632046747854908e+00,3.613345182967028535e+01,4.299298779812914084e+00
6.966799538283417500e+14,1.459002705000041544e+01,2.424410461739174849e+00,3.299485897723031513e+01,4.356764369464416475e+00
7.065274528664322500e+14,1.456002720000041251e+01,2.447881962090101560e+00,3.023851460046758177e+01,4.410583560759872235e+00
7.163749519045226250e+14,1.454002730000040877e+01,2.470103065054671809e+00,2.779791616509951524e+01,4.460889488075031828e+00
7.262224509426131250e+14,1.451002745000040584e+01,2.491120608132245451e+00,2.563856879739467587e+01,4.507768337492088939e+00
7.360699499807035000e+14,1.448002760000040290e+01,2.510986498011062995e+00,2.372105760368967964e+01,4.551335753147081498e+00
7.459174490187940000e+14,1.446002770000040094e+01,2.529751517594663657e+00,2.200422505348972280e+01,4.591711532861497247e+00
7.557649480568845000e+14,1.443002785000039800e+01,2.547464954320793229e+00,2.047040135581867659e+01,4.629018165309465083e+00
7.656124470949750000e+14,1.440002800000039329e+01,2.564171292073683883e+00,1.909332511390843834e+01,4.663371147839550979e+00
7.754599461330653750e+14,1.437002815000039035e+01,2.579919759745429086e+00,1.785370519933845657e+01,4.694898253372499219e+00
7.853074451711557500e+14,1.434002830000038742e+01,2.594752595849146193e+00,1.673365783043286115e+01,4.723705558435391971e+00
7.951549442092462500e+14,1.431002845000038448e+01,2.608713333435237924e+00,1.571995461403339078e+01,4.749921847895287819e+00
8.050024432473367500e+14,1.428002860000037977e+01,2.621842620727658169e+00,1.479913257477937805e+01,4.773655810151995027e+00
8.148499422854272500e+14,1.425002875000037683e+01,2.634179721434368737e+00,1.396190462428269186e+01,4.795026316154121560e+00
8.246974413235176250e+14,1.422002890000037389e+01,2.645762567201915605e+00,1.319795859795309312e+01,4.814133149587651594e+00
8.345449403616081250e+14,1.419002905000037096e+01,2.656630251518353081e+00,1.249864776855528881e+01,4.831107634071722501e+00
8.443924393996985000e+14,1.416002920000036625e+01,2.666813450289829301e+00,1.185833971416346344e+01,4.846023531817252206e+00
8.542399384377890000e+14,1.413002935000036331e+01,2.676349145404787855e+00,1.126997733059655360e+01,4.859005367472570391e+00
8.640874374758795000e+14,1.410002950000036037e+01,2.685263598565431842e+00,1.072958305773960319e+01,4.870128462280458592e+00
8.739349365139698750e+14,1.407002965000035744e+01,2.693592230728737658e+00,1.023054303071129389e+01,4.879515451898294387e+00
8.837824355520603750e+14,1.404002980000035450e+01,2.701360080619442883e+00,9.769232106427983453e+00,4.887229620454040635e+00
8.936299345901507500e+14,1.401002995000034979e+01,2.708597768177583909e+00,9.341997237194107129e+00,4.893370098563526227e+00
9.034774336282412500e+14,1.398003010000034685e+01,2.715326933387320008e+00,8.946609517206917772e+00,4.898013541992010111e+00
9.133249326663317500e+14,1.396003020000034489e+01,2.721574433110292013e+00,8.579465133159889234e+00,4.901242255383426283e+00
9.231724317044221250e+14,1.393003035000034195e+01,2.727366597357680611e+00,8.237731187752054041e+00,4.903143944022594347e+00
9.330199307425126250e+14,1.390003050000033724e+01,2.732719794903207600e+00,7.919945169798866758e+00,4.903769761416027606e+00
9.428674297806031250e+14,1.387003065000033430e+01,2.737658552776335075e+00,7.622365102915673596e+00,4.903195910137193358e+00
9.527149288186935000e+14,1.384003080000033137e+01,2.742204223337253222e+00,7.344852841263994847e+00,4.901499975705360335e+00
9.625624278567840000e+14,1.381003095000032843e+01,2.746373986746924789e+00,7.085294451172470254e+00,4.898734862539813939e+00
9.724099268948745000e+14,1.378003110000032549e+01,2.750186755814464146e+00,6.842168050944715141e+00,4.894960410792493555e+00
9.822574259329648750e+14,1.375003125000032078e+01,2.753659655574456355e+00,6.613927947177786315e+00,4.890241089543615693e+00
9.921049249710553750e+14,1.372003140000031784e+01,2.756808410765962947e+00,6.399841638202369509e+00,4.884623661312607723e+00
1.001952424009145750e+15,1.369003155000031491e+01,2.759649018075578386e+00,6.197938158166245159e+00,4.878159794206629485e+00
1.011799923047236250e+15,1.367003165000031295e+01,2.762198433140750087e+00,6.008310572525879856e+00,4.870914008885899982e+00
1.021647422085326750e+15,1.364003180000030824e+01,2.764468267826255321e+00,5.829459509535558581e+00,4.862917124854400974e+00
1.031494921123417125e+15,1.361003195000030530e+01,2.766470483595263374e+00,5.661043779165076728e+00,4.854209686878233398e+00
1.041342420161507625e+15,1.358003210000030236e+01,2.768223500677029048e+00,5.501477993805573341e+00,4.844862617175883734e+00
1.051189919199598000e+15,1.356003220000030041e+01,2.769734387715125923e+00,5.350392622133438358e+00,4.834882205038341318e+00
1.061037418237688500e+15,1.353003235000029747e+01,2.771017251589622088e+00,5.207740655612154157e+00,4.824332851736259364e+00
