rhoc,R,M,Lambda,I
8.661438657326633750e+14,1.254003730000018635e+01,1.930749545572991277e+00,7.724668988255507429e+01,2.494535250618118649e+00
8.737884355628141250e+14,1.254003730000018635e+01,1.949459130147588981e+00,7.166842709327498540e+01,2.528898611839935917e+00
8.814330053929648750e+14,1.253003735000018537e+01,1.967375714401107700e+00,6.668174614863104921e+01,2.561798601453411539e+00
8.890775752231156250e+14,1.252003740000018439e+01,1.984550492926810072e+00,6.220672830333684544e+01,2.593340825792634696e+00
8.967221450532663750e+14,1.251003745000018341e+01,2.001016581270919303e+00,5.817986450996605896e+01,2.623567841576922799e+00
9.043667148834171250e+14,1.251003745000018341e+01,2.016803247809185073e+00,5.454679420629390307e+01,2.652513237828730386e+00
9.120112847135678750e+14,1.250003750000018243e+01,2.031949827735247016e+00,5.125649676322009896e+01,2.680255697473304721e+00
9.196558545437186250e+14,1.249003755000017968e+01,2.046471347823942910e+00,4.826812604471244583e+01,2.706786037812165535e+00
9.273004243738693750e+14,1.248003760000017870e+01,2.061558688773376780e+00,4.532980378471188487e+01,2.734287561003271083e+00
9.349449942040201250e+14,1.247003765000017772e+01,2.076905395476762894e+00,4.250577768454449767e+01,2.762189760767062019e+00
9.425895640341708750e+14,1.246003770000017674e+01,2.091589543848566990e+00,3.995014950843081181e+01,2.788802567180883596e+00
9.502341338643216250e+14,1.245003775000017576e+01,2.105651991842546256e+00,3.762955557473848955e+01,2.814206346229189304e+00
9.578787036944723750e+14,1.244003780000017478e+01,2.119118998406517296e+00,3.551742639608424668e+01,2.838443941150477379e+00
9.655232735246231250e+14,1.242003790000017283e+01,2.132002340035521915e+00,3.358709714224389131e+01,2.861498940439394456e+00
9.731678433547738750e+14,1.241003795000017185e+01,2.144363979961837696e+00,3.182367970582635763e+01,2.883542381451103420e+00
9.808124131849246250e+14,1.240003800000017087e+01,2.156201990455131057e+00,3.020590478250280242e+01,2.904529137958504759e+00
9.884569830150753750e+14,1.239003805000016989e+01,2.167549411212493560e+00,2.872042286859210947e+01,2.924523076680315636e+00
9.961015528452261250e+14,1.238003810000016891e+01,2.179242925730870972e+00,2.724993692128186495e+01,2.944991184480205249e+00
1.003746122675376875e+15,1.236003820000016518e+01,2.190991335356171188e+00,2.583474545147777945e+01,2.965412717131995723e+00
1.011390692505527625e+15,1.235003825000016420e+01,2.202216489478293404e+00,2.453678500115547223e+01,2.984759517608591928e+00
1.019035262335678375e+15,1.234003830000016322e+01,2.212960902880873437e+00,2.334326053078696361e+01,3.003137991892477654e+00
1.026679832165829125e+15,1.233003835000016224e+01,2.223235354764457217e+00,2.224290373823069800e+01,3.020547832126130761e+00
1.034324401995979875e+15,1.231003845000016028e+01,2.233076344458477802e+00,2.122839609921924620e+01,3.037081402786290241e+00
