rhoc,R,M,Lambda,I
6.287014413401005000e+14,1.177004115000010032e+01,8.688055842227854209e-01,4.755861285444628265e+03,7.118348633915926316e-01
6.426566634552763750e+14,1.177004115000010032e+01,9.037719916944485510e-01,3.880077663833135830e+03,7.528257207127606598e-01
6.566118855704522500e+14,1.177004115000010032e+01,9.385995560663326076e-01,3.185108033974341197e+03,7.942856285019693763e-01
6.705671076856281250e+14,1.177004115000010032e+01,9.732351493063764458e-01,2.630095306583201818e+03,8.361231045408715756e-01
6.845223298008040000e+14,1.177004115000010032e+01,1.007619474954491778e+00,2.184508059855784268e+03,8.782340106824935155e-01
6.984775519159798750e+14,1.178004110000010130e+01,1.041784547771018143e+00,1.823522109451004781e+03,9.206195212917032134e-01
7.124327740311557500e+14,1.178004110000010130e+01,1.075618218191575215e+00,1.530339474800902735e+03,9.630992410803641546e-01
7.263879961463316250e+14,1.178004110000010130e+01,1.109057622553110578e+00,1.290931991152096543e+03,1.005573007045695855e+00
7.403432182615075000e+14,1.178004110000010130e+01,1.142113859150595490e+00,1.094150232333460508e+03,1.048002042088508556e+00
7.542984403766833750e+14,1.178004110000010130e+01,1.174767471194088975e+00,9.315942971902777572e+02,1.090328912360152280e+00
7.682536624918592500e+14,1.178004110000010130e+01,1.206882836821804528e+00,7.970703185627985476e+02,1.132345244173290855e+00
7.822088846070351250e+14,1.178004110000010130e+01,1.238611713419419891e+00,6.845827672250162550e+02,1.174206974559912187e+00
7.961641067222110000e+14,1.177004115000010032e+01,1.269739333948993965e+00,5.905778391576154718e+02,1.215593737518742001e+00
8.101193288373868750e+14,1.177004115000010032e+01,1.300389763651675912e+00,5.113913227015661960e+02,1.256630279550767115e+00
8.240745509525627500e+14,1.177004115000010032e+01,1.330424505355761289e+00,4.446805619596484576e+02,1.297111468992298455e+00
8.380297730677386250e+14,1.176004120000009934e+01,1.359948242896332982e+00,3.879870145430851380e+02,1.337123081873426989e+00
8.519849951829145000e+14,1.175004125000009836e+01,1.388795235488321733e+00,3.398684752180683972e+02,1.376418629192030174e+00
8.659402172980903750e+14,1.175004125000009836e+01,1.417139217363642123e+00,2.986287274263928566e+02,1.415201547901846268e+00
8.798954394132662500e+14,1.174004130000009738e+01,1.444813358673914694e+00,2.633348483849114245e+02,1.453217711611366036e+00
8.938506615284422500e+14,1.173004135000009640e+01,1.471843727553675318e+00,2.329915157747358592e+02,1.490454610686856363e+00
9.078058836436181250e+14,1.172004140000009365e+01,1.498309450356693828e+00,2.067304920443219771e+02,1.527013277453836970e+00
9.217611057587940000e+14,1.171004145000009267e+01,1.524083798419693769e+00,1.840309347164081260e+02,1.562677813845907426e+00
9.357163278739698750e+14,1.170004150000009169e+01,1.549201380832992081e+00,1.643237296123608644e+02,1.597475638953188781e+00
9.496715499891457500e+14,1.169004155000009071e+01,1.573756487465343579e+00,1.470864338870702568e+02,1.631518715264044239e+00
9.636267721043216250e+14,1.167004165000008875e+01,1.597635613752701023e+00,1.320391751506737705e+02,1.664620990235493370e+00
9.775819942194975000e+14,1.166004170000008777e+01,1.620848263622574947e+00,1.188741509858030554e+02,1.696778748479830679e+00
9.915372163346733750e+14,1.164004180000008581e+01,1.643415715864373849e+00,1.072958260665139107e+02,1.728001097036525380e+00
1.005492438449849250e+15,1.163004185000008484e+01,1.665398906888159170e+00,9.706029036002206567e+01,1.758334400298416034e+00
1.019447660565025125e+15,1.161004195000008288e+01,1.686743151689997111e+00,8.801631782310565200e+01,1.787723487112615972e+00
1.033402882680201000e+15,1.160004200000008190e+01,1.707447302755818797e+00,8.001316356634980309e+01,1.816129310337895264e+00
1.047358104795376875e+15,1.158004210000007816e+01,1.727525019366790815e+00,7.291097491790952745e+01,1.843569707175076067e+00
1.061313326910552750e+15,1.155892172984211186e+01,1.746980072990668598e+00,6.658182734012932258e+01,1.870017314312776069e+00
1.075268549025728625e+15,1.154004230000007425e+01,1.765832184999630350e+00,6.093766991134211963e+01,1.895513047433375231e+00
1.089223771140904500e+15,1.153004235000007327e+01,1.784106315184098790e+00,5.587988805428361871e+01,1.920058218496162761e+00
1.103178993256080375e+15,1.151004245000007131e+01,1.801800921711542269e+00,5.134342337070866336e+01,1.943657809201477793e+00
1.117134215371256250e+15,1.149004255000006935e+01,1.818916940989524722e+00,4.727208525364014235e+01,1.966306739157230199e+00
1.131089437486432000e+15,1.147004265000006562e+01,1.835458080015145654e+00,4.360355122447040799e+01,1.987996872222873579e+00
1.145044659601608000e+15,1.145004275000006366e+01,1.851432875843798787e+00,4.029704168832576983e+01,2.008732549745405382e+00
1.158999881716784000e+15,1.143004285000006170e+01,1.866868487495935147e+00,3.730728790807445705e+01,2.028565085457061823e+00
1.172955103831959750e+15,1.140004300000005877e+01,1.881757458511073677e+00,3.460255135792540671e+01,2.047465647241015763e+00
1.186910325947135500e+15,1.137914415536650736e+01,1.896115135681712749e+00,3.214802177671636230e+01,2.065446762091055710e+00
1.200865548062311500e+15,1.135734988750557406e+01,1.909966227114785475e+00,2.991534494574013792e+01,2.082568304842012274e+00
1.214820770177487500e+15,1.134004330000005112e+01,1.923301392398441889e+00,2.788388221399197420e+01,2.098782073458051567e+00
1.228775992292663250e+15,1.132004340000004916e+01,1.936143161523826928e+00,2.603218869204430419e+01,2.114144169560669528e+00
1.242731214407839000e+15,1.129000844833807271e+01,1.948506582235361329e+00,2.434024778581925119e+01,2.128673631805634514e+00
1.256686436523015000e+15,1.127004365000004427e+01,1.960392116822125441e+00,2.279216752976025617e+01,2.142362524846389782e+00
1.270641658638191000e+15,1.125004375000004231e+01,1.971810703986218050e+00,2.137290678722950332e+01,2.155229642108756227e+00
1.284596880753366750e+15,1.122004390000003937e+01,1.982783950934942530e+00,2.007100380157950070e+01,2.167317846294140260e+00
1.298552102868542500e+15,1.119725480074236579e+01,1.993342007289275131e+00,1.887287186332917344e+01,2.178666772163807774e+00
1.312507324983718500e+15,1.118004410000003368e+01,2.003465083041649830e+00,1.776919600813849698e+01,2.189228169637048804e+00
1.326462547098894500e+15,1.114965723911490336e+01,2.013176441543355732e+00,1.675188096848069819e+01,2.199075326421128018e+00
1.340417769214070250e+15,1.113004435000002879e+01,2.022477582222588666e+00,1.581373513622234306e+01,2.208192070053745848e+00
1.354372991329246250e+15,1.111004445000002683e+01,2.031374188547284465e+00,1.494598758192389809e+01,2.216591005942017745e+00
1.368328213444422000e+15,1.107751049687921352e+01,2.039887375802976965e+00,1.414554792656466731e+01,2.224318511689238331e+00
1.382283435559598000e+15,1.106004470000002016e+01,2.048020296300475884e+00,1.340210030780745143e+01,2.231373659114685992e+00
1.396238657674773750e+15,1.102904100084774441e+01,2.055795637047766355e+00,1.271250632906129319e+01,2.237799858892302485e+00
1.410193879789949750e+15,1.101004495000001526e+01,2.063237393394402819e+00,1.207071108122210035e+01,2.243607762247723070e+00
1.424149101905125500e+15,1.098004510000001233e+01,2.070332187220297548e+00,1.147358519882332395e+01,2.248815011607861347e+00
1.438104324020301500e+15,1.095590528239553407e+01,2.077084272923379604e+00,1.091833379953162719e+01,2.253422341723355871e+00
1.452059546135477250e+15,1.094004530000000663e+01,2.083504065294639940e+00,1.040139480333994371e+01,2.257453390036650909e+00
1.466014768250653250e+15,1.090689951492287157e+01,2.089614176240444543e+00,9.918046596503200973e+00,2.260954931644867383e+00
1.479969990365829000e+15,1.089004555000000174e+01,2.095444448536192716e+00,9.466689306903550261e+00,2.263930763108211064e+00
1.493925212481005000e+15,1.085787724481631855e+01,2.100966230122423006e+00,9.044726859712168832e+00,2.266380129127143483e+00
1.507880434596180750e+15,1.084004579999999685e+01,2.106192334660771603e+00,8.650314379154373512e+00,2.268327478940711739e+00
1.521835656711356750e+15,1.080907054185563254e+01,2.111132607502800518e+00,8.281024233679557867e+00,2.269798415376969913e+00
1.535790878826532500e+15,1.079004604999999017e+01,2.115832358413621606e+00,7.932657397447916203e+00,2.270816770802134510e+00
1.549746100941708500e+15,1.076004619999998724e+01,2.120260230199490170e+00,7.606359087274626063e+00,2.271379521018334735e+00
1.563701323056884500e+15,1.073617206894848763e+01,2.124430931002896372e+00,7.300449613944490324e+00,2.271529960328364073e+00
1.577656545172060250e+15,1.072004639999998332e+01,2.128350689515396965e+00,7.013198032891843958e+00,2.271248289586542679e+00
1.591611767287236250e+15,1.068751096096812070e+01,2.132055675272721995e+00,6.741491631471490109e+00,2.270582478386817371e+00
1.605566989402412000e+15,1.067004664999997665e+01,2.135515935851199920e+00,6.485383978519566384e+00,2.269523857551985824e+00
1.619522211517588000e+15,1.063945206832266699e+01,2.138752335782757363e+00,6.245241386985949106e+00,2.268126118507185041e+00
1.633477433632763750e+15,1.061540366764658394e+01,2.141782577431339263e+00,6.017167786058447376e+00,2.266334108230895428e+00
1.647432655747939750e+15,1.060004699999996980e+01,2.144603677580380285e+00,5.801965066021319117e+00,2.264222336750743469e+00
1.661387877863115500e+15,1.056782209040424370e+01,2.147218585877450625e+00,5.599891560879034280e+00,2.261808281651309649e+00
1.675343099978291500e+15,1.054454750734386437e+01,2.149645643208298207e+00,5.407178591468459139e+00,2.259046102452657134e+00
1.689298322093467250e+15,1.052004739999996019e+01,2.151884232403271646e+00,5.225292527796204567e+00,2.256002271967302519e+00
1.703253544208643250e+15,1.049702764663070376e+01,2.153920982755423097e+00,5.053505367227459466e+00,2.252654501304793389e+00
1.717208766323819000e+15,1.048004759999995628e+01,2.155810605459076434e+00,4.889507775482611507e+00,2.249051891481737897e+00
1.731163988438995000e+15,1.045004774999995512e+01,2.157521635136614435e+00,4.734900972809915842e+00,2.245192665400837395e+00
1.745119210554170750e+15,1.042729078744279292e+01,2.159062139568787231e+00,4.587937278030858046e+00,2.241094724754969736e+00
1.759074432669346750e+15,1.041004794999995653e+01,2.160456559723361369e+00,4.447737006426551787e+00,2.236731095065607633e+00
1.773029654784522500e+15,1.039004804999995635e+01,2.161679923505586132e+00,4.315062572498614912e+00,2.232135085212809678e+00
1.786984876899698500e+15,1.035854762704026122e+01,2.162771122060955342e+00,4.188751001534260610e+00,2.227356346330275461e+00
1.800940099014874250e+15,1.033586526426751462e+01,2.163716042961847830e+00,4.068405685238636771e+00,2.222345224925647678e+00
1.814895321130050250e+15,1.032004839999995660e+01,2.164510814230554026e+00,3.954304204310864268e+00,2.217152861571729527e+00
1.828850543245226000e+15,1.030004849999995642e+01,2.165182374211659155e+00,3.844480827072719542e+00,2.211726526590870989e+00
1.842805765360402000e+15,1.026874229087190393e+01,2.165732487683161622e+00,3.740835213639574608e+00,2.206197508453120903e+00
1.856760987475577750e+15,1.024659760577973877e+01,2.166147767222094789e+00,3.641368663139683548e+00,2.200446380560403092e+00
1.870716209590753750e+15,1.023004884999995667e+01,2.166446706138055234e+00,3.546700634139199337e+00,2.194545597321352570e+00
1.884671431705929500e+15,1.021004894999995649e+01,2.166633028288166063e+00,3.456373295700649440e+00,2.188523722022246432e+00
1.898626653821105500e+15,1.019004904999995809e+01,2.166710079125679034e+00,3.369745520316855369e+00,2.182322768052120221e+00
1.912581875936281250e+15,1.015961421037086332e+01,2.166668543457066942e+00,3.287249547391250193e+00,2.176013087432064896e+00
1.926537098051457250e+15,1.013809377295158143e+01,2.166528360192199631e+00,3.207675988415530810e+00,2.169522712496714245e+00
1.940492320166633000e+15,1.011693507562251604e+01,2.166299052013771487e+00,3.132221327424177026e+00,2.162995878407695471e+00
1.954447542281809000e+15,1.009573336657677523e+01,2.165967801086857936e+00,3.059649734102274365e+00,2.156293587126357991e+00
1.968402764396984750e+15,1.007481372542722298e+01,2.165543501358642597e+00,2.990390512345118879e+00,2.149517971294600205e+00
1.982357986512160750e+15,1.005397346712210727e+01,2.165029713769385022e+00,2.923635972274676753e+00,2.142622024229722921e+00
1.996313208627336500e+15,1.003364392499394953e+01,2.164428830459921294e+00,2.859867410779101782e+00,2.135639276358365368e+00
2.010268430742512500e+15,1.002004989999995743e+01,2.163749231704978016e+00,2.798678125536923744e+00,2.128579248475973351e+00
2.024223652857688500e+15,1.000004999999995725e+01,2.162985791103354316e+00,2.740152084378801867e+00,2.121422807693440493e+00
2.038178874972864250e+15,9.980050099999958846e+00,2.162154218054397337e+00,2.683769854741969940e+00,2.114216549767358178e+00
2.052134097088040250e+15,9.960050199999958664e+00,2.161238047281162533e+00,2.629429055541554927e+00,2.106905265021570273e+00
2.066089319203216000e+15,9.940050299999958483e+00,2.160251769224548202e+00,2.577603054872382504e+00,2.099536071920473201e+00
2.080044541318392000e+15,9.920050399999958302e+00,2.159203942864083903e+00,2.527662722747192170e+00,2.092120254130279466e+00
2.093999763433567750e+15,9.900050499999958120e+00,2.158093101137003700e+00,2.479542352878846501e+00,2.084660032223589088e+00
2.107954985548743750e+15,9.879890266620435568e+00,2.156914947487293954e+00,2.433333791352696451e+00,2.077139400787809009e+00
2.121910207663919500e+15,9.854086976784760310e+00,2.155678877323804254e+00,2.388913189441875140e+00,2.069570869433838833e+00
2.135865429779095500e+15,9.834981131153000433e+00,2.154389973302266892e+00,2.346167435672826596e+00,2.061988490421098330e+00
2.149820651894271250e+15,9.815900717343470916e+00,2.153029059831338632e+00,2.304858032632996157e+00,2.054307560931292631e+00
2.163775874009447250e+15,9.797127699065290685e+00,2.151630668850151640e+00,2.265414715762369191e+00,2.046660325740619069e+00
2.177731096124623000e+15,9.778355830360153433e+00,2.150173285669469525e+00,2.226931017619842024e+00,2.038931271915519705e+00
2.191686318239799000e+15,9.759930847016176969e+00,2.148682436808075469e+00,2.190207571880330661e+00,2.031259855262465663e+00
2.205641540354974750e+15,9.750051249999959424e+00,2.147111424406531022e+00,2.154550849222481190e+00,2.023429475962580160e+00
2.219596762470150750e+15,9.730051349999959243e+00,2.145529149308832650e+00,2.120440346356008199e+00,2.015712263460293752e+00
2.233551984585326500e+15,9.705052437774080332e+00,2.143879639762261924e+00,2.087092815273649649e+00,2.007883248114719965e+00
2.247507206700502500e+15,9.687132421273920713e+00,2.142206082552020607e+00,2.055540335942437569e+00,2.000107128419949643e+00
2.261462428815678000e+15,9.669377471243505440e+00,2.140494580361475219e+00,2.024600801159898378e+00,1.992322851076615109e+00
2.275417650930854000e+15,9.660051699999959496e+00,2.138730415874333435e+00,1.994747890590947259e+00,1.984485786378071381e+00
2.289372873046030000e+15,9.640051799999959314e+00,2.136946388023824639e+00,1.966224278589667751e+00,1.976710388859071799e+00
2.303328095161206000e+15,9.616790723667534735e+00,2.135105532885126056e+00,1.938215955617254682e+00,1.968840347266855417e+00
2.317283317276382000e+15,9.599665930010624848e+00,2.133254003501771301e+00,1.911679201656624194e+00,1.961064924568019396e+00
2.331238539391558000e+15,9.590052049999959749e+00,2.131353422147376886e+00,1.885714588731597141e+00,1.953220532042730717e+00
2.345193761506733500e+15,9.565621532788169290e+00,2.129432759280116105e+00,1.860606151165671296e+00,1.945419510412647490e+00
2.359148983621909500e+15,9.548879475839932240e+00,2.127485757609528960e+00,1.836529482683086023e+00,1.937639590708781778e+00
2.373104205737085000e+15,9.540052299999960184e+00,2.125501653487468001e+00,1.812988377707868803e+00,1.929823848989488111e+00
2.387059427852261000e+15,9.515775340665042492e+00,2.123508036934934395e+00,1.790429283202183530e+00,1.922088779973968320e+00
2.401014649967437000e+15,9.499354109878936470e+00,2.121472862465349163e+00,1.768467906559867853e+00,1.914301815030741594e+00
2.414969872082613000e+15,9.483166564969554457e+00,2.119423169974540055e+00,1.747259896221888820e+00,1.906562235767397917e+00
2.428925094197789000e+15,9.467174567126413365e+00,2.117358811064124602e+00,1.726878644696737020e+00,1.898875497224103537e+00
2.442880316312965000e+15,9.460052699999961234e+00,2.115250358779428463e+00,1.706839526218865810e+00,1.891119041396109424e+00
2.456835538428140500e+15,9.435406116383266095e+00,2.113144503737795610e+00,1.687739905344636693e+00,1.883463778679274281e+00
2.470790760543316500e+15,9.419760343367103772e+00,2.111012786767147542e+00,1.669288856803254895e+00,1.875804850968065596e+00
2.484745982658492500e+15,9.404196134867813583e+00,2.108855975213483003e+00,1.650995058918247382e+00,1.868145106677104428e+00
2.498701204773668500e+15,9.388927323001386327e+00,2.106702700342873325e+00,1.633744711633664970e+00,1.860584911802176888e+00
2.512656426888844000e+15,9.380053099999960509e+00,2.104506241789446452e+00,1.616572303458232662e+00,1.852953646146950017e+00
2.526611649004020000e+15,9.358480265713632562e+00,2.102305067097710367e+00,1.600252701876176964e+00,1.845387296902208041e+00
2.540566871119196000e+15,9.343643647424304532e+00,2.100114164979935971e+00,1.584538089423160656e+00,1.837928607967190819e+00
2.554522093234372000e+15,9.328671811396676006e+00,2.097869472102375177e+00,1.568964809618094813e+00,1.830364509501969605e+00
2.568477315349547500e+15,9.313973940155538145e+00,2.095636856869488973e+00,1.554078697988973135e+00,1.822907898944729377e+00
2.582432537464723500e+15,9.299473825460644605e+00,2.093397242632950128e+00,1.539665135357998871e+00,1.815506557148718558e+00
2.596387759579899500e+15,9.284948521821167589e+00,2.091130413446864456e+00,1.525534633851257427e+00,1.808071683747383807e+00
2.610342981695075500e+15,9.280053599999961378e+00,2.088866218900323979e+00,1.512022000303929747e+00,1.800716891000559317e+00
2.624298203810251000e+15,9.256552333121668141e+00,2.086601489964020395e+00,1.498804783949649888e+00,1.793425404289519243e+00
2.638253425925427000e+15,9.250053749999961994e+00,2.084295220689574180e+00,1.485903345792709995e+00,1.786063224059766030e+00
2.652208648040603000e+15,9.228451981298322337e+00,2.082002706976881612e+00,1.473516704610853267e+00,1.778806894570675423e+00
2.666163870155779000e+15,9.214741018067213574e+00,2.079720433236668331e+00,1.461554828459997513e+00,1.771635870998224727e+00
2.680119092270954500e+15,9.210053949999961631e+00,2.077401706041814400e+00,1.449593628027300740e+00,1.764408027796779521e+00
2.694074314386130500e+15,9.187377681794636430e+00,2.075082757263198907e+00,1.438424080732455757e+00,1.757240965473994887e+00
2.708029536501306500e+15,9.174071903441699760e+00,2.072787637211779721e+00,1.427574993116009106e+00,1.750200078537052617e+00
2.721984758616482500e+15,9.170054149999961268e+00,2.070441837252579020e+00,1.416789431299680491e+00,1.743055661837987769e+00
2.735939980731658000e+15,9.147415254643787463e+00,2.068117075413856920e+00,1.406445709461826343e+00,1.736024507819552865e+00
2.749895202846834000e+15,9.134430697343526973e+00,2.065804273798649060e+00,1.396455326741867786e+00,1.729081099965483537e+00
2.763850424962010000e+15,9.130054349999962682e+00,2.063453910743174191e+00,1.386633727213019363e+00,1.722077231931980368e+00
2.777805647077186000e+15,9.108516147557475406e+00,2.061120096803205293e+00,1.377073323024812890e+00,1.715161996419154011e+00
2.791760869192361500e+15,9.095855414883182277e+00,2.058792452077337742e+00,1.367985443024429149e+00,1.708320129300366474e+00
2.805716091307537500e+15,9.090054549999962319e+00,2.056453462455945402e+00,1.359080742426876043e+00,1.701488206859105290e+00
2.819671313422713500e+15,9.080054599999963116e+00,2.054101762019071575e+00,1.350400050982516698e+00,1.694660656591621795e+00
2.833626535537889500e+15,9.058303379692244306e+00,2.051765066166327145e+00,1.342025387422828731e+00,1.687924089026783481e+00
2.847581757653065000e+15,9.046171536740716945e+00,2.049451136421753361e+00,1.334036640133424045e+00,1.681293475186106612e+00
2.861536979768241000e+15,9.033874325368056901e+00,2.047085470860180223e+00,1.326031029473313527e+00,1.674557124993206525e+00
2.875492201883417000e+15,9.030054849999961775e+00,2.044737982678598964e+00,1.318264469434293984e+00,1.667913491352837507e+00
2.889447423998593000e+15,9.009942927379416489e+00,2.042419165757001220e+00,1.310994028137990597e+00,1.661387146560018069e+00
2.903402646113769000e+15,8.998085824198550853e+00,2.040077957526484909e+00,1.303700451320946474e+00,1.654841059701955608e+00
2.917357868228944500e+15,8.986288937473057459e+00,2.037726658974734484e+00,1.296630500478834991e+00,1.648303435061786670e+00
2.931313090344120500e+15,8.974713603187925770e+00,2.035401409211205603e+00,1.289934431876868848e+00,1.641873990858848886e+00
2.945268312459296500e+15,8.963293212453553593e+00,2.033088600231069520e+00,1.283785940852564700e+00,1.635517583268146780e+00
2.959223534574472500e+15,8.960055199999963804e+00,2.030741396420163269e+00,1.276871612403048584e+00,1.629100181439971928e+00
2.973178756689648000e+15,8.940055299999963623e+00,2.028402791286874507e+00,1.270465103592199885e+00,1.622745836890178817e+00
2.987133978804824000e+15,8.929287775928893112e+00,2.026090952339632878e+00,1.264668229439023017e+00,1.616491054569303865e+00
3.001089200920000000e+15,8.918317969873195139e+00,2.023797116220177994e+00,1.258845079500325204e+00,1.610324103737760248e+00
