rhoc,R,M,Lambda,I
1.279839195979899500e+15,1.232003840000016126e+01,2.066761159497713773e+00,3.152203048363607962e+01,2.613532318666077270e+00
1.295597989949748750e+15,1.229003855000015832e+01,2.069419400682769972e+00,3.058500408514859004e+01,2.608957962843353684e+00
1.311356783919598000e+15,1.227003865000015637e+01,2.071818227907745058e+00,2.971488709191745414e+01,2.604096600812123796e+00
1.327115577889447250e+15,1.225003875000015441e+01,2.073975231414144194e+00,2.890316803171876359e+01,2.598974489220292838e+00
1.342874371859296500e+15,1.222003890000014970e+01,2.075902955611609091e+00,2.815192387408368191e+01,2.593614538795596225e+00
1.358633165829145750e+15,1.220003900000014774e+01,2.077621132471606291e+00,2.744699571233810786e+01,2.588051908823231440e+00
1.374391959798995000e+15,1.218003910000014578e+01,2.079143343050668058e+00,2.678899454235670419e+01,2.582309120986790330e+00
1.390150753768844250e+15,1.216003920000014382e+01,2.080475268829327096e+00,2.617585989945476399e+01,2.576393308020423767e+00
1.405909547738693500e+15,1.214003930000014186e+01,2.081639894319007311e+00,2.559976109156626478e+01,2.570358305234300644e+00
1.421668341708542750e+15,1.212003940000013991e+01,2.082635035402886192e+00,2.506150706878738177e+01,2.564179562630545028e+00
1.437427135678392000e+15,1.210003950000013617e+01,2.083475049194668749e+00,2.455626146659982467e+01,2.557903252600212785e+00
1.453185929648241250e+15,1.208003960000013421e+01,2.084178655494869581e+00,2.408345932990933491e+01,2.551548335058567041e+00
1.468944723618090500e+15,1.206003970000013226e+01,2.084746583788452678e+00,2.363574085947528047e+01,2.545103668770462679e+00
1.484703517587939750e+15,1.204003980000013030e+01,2.085188349239458283e+00,2.321758334288672998e+01,2.538589975837851842e+00
1.500462311557789000e+15,1.201803125777603398e+01,2.085512663192897964e+00,2.282364099020902160e+01,2.532015703032560516e+00
1.516221105527638250e+15,1.200004000000012638e+01,2.085732400120441810e+00,2.244921550029767587e+01,2.525406294597843715e+00
1.531979899497487500e+15,1.199004005000012540e+01,2.085847239661620112e+00,2.209929571662666348e+01,2.518768060487252214e+00
1.547738693467336750e+15,1.197004015000012167e+01,2.085868694021221437e+00,2.176719941658297586e+01,2.512110242525546600e+00
1.563497487437186000e+15,1.195004025000011971e+01,2.085801858860675928e+00,2.145407124213855710e+01,2.505428375717570155e+00
1.579256281407035250e+15,1.194004030000011873e+01,2.085656060290746794e+00,2.115868984636349737e+01,2.498737415481566249e+00
1.595015075376884500e+15,1.192004040000011678e+01,2.085424934239717754e+00,2.087667602814488177e+01,2.492032126716400953e+00
1.610773869346733750e+15,1.191004045000011580e+01,2.085138011804610336e+00,2.061126700909488108e+01,2.485376806510146697e+00
1.626532663316583000e+15,1.189004055000011384e+01,2.084773655177657670e+00,2.035877486217251686e+01,2.478690682351759378e+00
1.642291457286432250e+15,1.188004060000011286e+01,2.084346295782666836e+00,2.011934898268620842e+01,2.472022205273396889e+00
1.658050251256281500e+15,1.186004070000011090e+01,2.083866959385210382e+00,1.989201403519027878e+01,2.465396067137045844e+00
1.673809045226130750e+15,1.185004075000010815e+01,2.083332002042150410e+00,1.967628095564879231e+01,2.458782025311974984e+00
1.689567839195980000e+15,1.183004085000010619e+01,2.082745759420988385e+00,1.947119635175423014e+01,2.452187068494633859e+00
1.705326633165829250e+15,1.182004090000010521e+01,2.082111528660943733e+00,1.927708387615974672e+01,2.445631534912340310e+00
1.721085427135678500e+15,1.181004095000010423e+01,2.081438108850357516e+00,1.909035724406245293e+01,2.439108197255449362e+00
1.736844221105527500e+15,1.178903850243433205e+01,2.080721879148470510e+00,1.891449407236498814e+01,2.432622244840139114e+00
1.752603015075376750e+15,1.178004110000010130e+01,2.079967387881280327e+00,1.874579301566585343e+01,2.426175952185257056e+00
1.768361809045226000e+15,1.177004115000010032e+01,2.079183267959681558e+00,1.858535092608798323e+01,2.419772272159737003e+00
1.784120603015075250e+15,1.175004125000009836e+01,2.078363821818602020e+00,1.843181876148385001e+01,2.413423161206573297e+00
1.799879396984924500e+15,1.174004130000009738e+01,2.077514668450735957e+00,1.828584169004715676e+01,2.407102282373601465e+00
1.815638190954773750e+15,1.173004135000009640e+01,2.076642118484033794e+00,1.814826177607636737e+01,2.400854632852147841e+00
1.831396984924623000e+15,1.172004140000009365e+01,2.075747468885652314e+00,1.801584859297613761e+01,2.394651557737982550e+00
1.847155778894472250e+15,1.171004145000009267e+01,2.074814388542848498e+00,1.788761360787085408e+01,2.388462822477284586e+00
1.862914572864321500e+15,1.170004150000009169e+01,2.073878960718649189e+00,1.776577197072921876e+01,2.382377865080216761e+00
1.878673366834170750e+15,1.168004160000008973e+01,2.072909277311189236e+00,1.765061958543030940e+01,2.376301949174032035e+00
1.894432160804020000e+15,1.167004165000008875e+01,2.071931819514551076e+00,1.753977273234422540e+01,2.370315550789932502e+00
1.910190954773869250e+15,1.165954774385334503e+01,2.070934012554739301e+00,1.743381146989443664e+01,2.364361855800398260e+00
1.925949748743718500e+15,1.165004175000008679e+01,2.069921185103441363e+00,1.733087682860310252e+01,2.358474520682137587e+00
1.941708542713567750e+15,1.164004180000008581e+01,2.068895078998023607e+00,1.723401785005680509e+01,2.352631734744573322e+00
1.957467336683417000e+15,1.163004185000008484e+01,2.067854637281866470e+00,1.714400681916176694e+01,2.346855275613821235e+00
1.973226130653266250e+15,1.162004190000008386e+01,2.066810088232811093e+00,1.705393782139762493e+01,2.341139126755072741e+00
1.988984924623115500e+15,1.161004195000008288e+01,2.065754103421549193e+00,1.696873128026581412e+01,2.335487237233444979e+00
2.004743718592964750e+15,1.159991585640572076e+01,2.064684343064986383e+00,1.688688585725745384e+01,2.329872473910037378e+00
2.020502512562814000e+15,1.159004205000007914e+01,2.063612497372618204e+00,1.681015999113705561e+01,2.324332839513437499e+00
2.036261306532663250e+15,1.159004205000007914e+01,2.062532425796141933e+00,1.673439346400758865e+01,2.318846249108335034e+00
2.052020100502512500e+15,1.158004210000007816e+01,2.061456274692260227e+00,1.666209652586115197e+01,2.313463143713804904e+00
2.067778894472361750e+15,1.157004215000007719e+01,2.060393811850593782e+00,1.659601512006380730e+01,2.308233399292487498e+00
2.083537688442211000e+15,1.156004220000007621e+01,2.059291512092004783e+00,1.653229055350600163e+01,2.302882631023512428e+00
2.099296482412060250e+15,1.155004225000007523e+01,2.057645896579301414e+00,1.643842221804514026e+01,2.295031464850309177e+00
2.115055276381909500e+15,1.153004235000007327e+01,2.055966645309311058e+00,1.634734002228133321e+01,2.287155607318091644e+00
2.130814070351758750e+15,1.152004240000007229e+01,2.054258647363079504e+00,1.625905765870289699e+01,2.279260147376506396e+00
2.146572864321608000e+15,1.151004245000007131e+01,2.052522182566472342e+00,1.617715315154719491e+01,2.271342335542601010e+00
2.162331658291457250e+15,1.150004250000007033e+01,2.050763506735878039e+00,1.609583771720114242e+01,2.263424384024836034e+00
2.178090452261306500e+15,1.148004260000006838e+01,2.048976641669435050e+00,1.601605966160220618e+01,2.255485009497112170e+00
2.193849246231155750e+15,1.147004265000006562e+01,2.047175875013639512e+00,1.593775220931714109e+01,2.247563445972782237e+00
2.209608040201005000e+15,1.146004270000006464e+01,2.045349563987239883e+00,1.586459461155583028e+01,2.239634827606284073e+00
2.225366834170854250e+15,1.145004275000006366e+01,2.043511785711880968e+00,1.579104880909378750e+01,2.231719857572302956e+00
2.241125628140703500e+15,1.144004280000006268e+01,2.041655073338214610e+00,1.572045834465404290e+01,2.223814094092854798e+00
2.256884422110553000e+15,1.142004290000006073e+01,2.039788450849783441e+00,1.565248697227412755e+01,2.215935774427541194e+00
2.272643216080402000e+15,1.141004295000005975e+01,2.037908460378095032e+00,1.558673387644030939e+01,2.208074258425400060e+00
2.288402010050251000e+15,1.140004300000005877e+01,2.036017588361240360e+00,1.552182345099451410e+01,2.200234409697894300e+00
2.304160804020100500e+15,1.139004305000005779e+01,2.034112642089496159e+00,1.545855972193203343e+01,2.192406372956586580e+00
2.319919597989950000e+15,1.138004310000005681e+01,2.032200488014029194e+00,1.539602768414163769e+01,2.184612780924799047e+00
2.335678391959799000e+15,1.136004320000005485e+01,2.030281045942682105e+00,1.533849026849710384e+01,2.176848756539868202e+00
2.351437185929648000e+15,1.135004325000005387e+01,2.028351928652063485e+00,1.527983898110032079e+01,2.169110795937227110e+00
2.367195979899497500e+15,1.134004330000005112e+01,2.026421888243846947e+00,1.522301647078463027e+01,2.161417892196082047e+00
2.382954773869347000e+15,1.133004335000005014e+01,2.024477944413701991e+00,1.516790646408159837e+01,2.153735405477297249e+00
2.398713567839196000e+15,1.132004340000004916e+01,2.022534421243957770e+00,1.511498064154392473e+01,2.146104195787420732e+00
2.414472361809045000e+15,1.131004345000004818e+01,2.020585799463149534e+00,1.506430595058142430e+01,2.138503976662634365e+00
2.430231155778894500e+15,1.129004355000004622e+01,2.018631526738074555e+00,1.501225921020613185e+01,2.130938662589583199e+00
2.445989949748744000e+15,1.128004360000004525e+01,2.016673238697462622e+00,1.496362483732416848e+01,2.123407276845684422e+00
2.461748743718593000e+15,1.126850014425199653e+01,2.014713798413077850e+00,1.491619057766953382e+01,2.115917928463818320e+00
2.477507537688442000e+15,1.126004370000004329e+01,2.012753412218529103e+00,1.487006590071132095e+01,2.108472424799806344e+00
2.493266331658291500e+15,1.125004375000004231e+01,2.010785928468597827e+00,1.482431918744567412e+01,2.101048951013127830e+00
2.509025125628140500e+15,1.124004380000004133e+01,2.008822110817160667e+00,1.477788130508121611e+01,2.093679725652564994e+00
2.524783919597990000e+15,1.123004385000004035e+01,2.006856042990091016e+00,1.473639395109411687e+01,2.086349233841923390e+00
2.540542713567839000e+15,1.122004390000003937e+01,2.004889078091299570e+00,1.469521352790110491e+01,2.079057651386519101e+00
2.556301507537688500e+15,1.121004395000003662e+01,2.002923854546887039e+00,1.465365364708165075e+01,2.071810540623424846e+00
2.572060301507537500e+15,1.120004400000003564e+01,2.000956729585196214e+00,1.461468196751922832e+01,2.064603615002526205e+00
2.587819095477387000e+15,1.119004405000003466e+01,1.998993664195417796e+00,1.457506923015062661e+01,2.057446041227639633e+00
2.603577889447236000e+15,1.118004410000003368e+01,1.997025305338526735e+00,1.453726058013502787e+01,2.050314135168947338e+00
2.619336683417085500e+15,1.116004420000003172e+01,1.995064830015817359e+00,1.450093544681840463e+01,2.043244753396985747e+00
2.635095477386934500e+15,1.115004425000003074e+01,1.993102210986385403e+00,1.446511237037580244e+01,2.036207219746136943e+00
2.650854271356784000e+15,1.113992855913099689e+01,1.991142938976271815e+00,1.443003938539280284e+01,2.029215357379927198e+00
2.666613065326633000e+15,1.113004435000002879e+01,1.989182871173323708e+00,1.439622968577224071e+01,2.022259898055627669e+00
2.682371859296482500e+15,1.112004440000002781e+01,1.987229453881847130e+00,1.436309416874335909e+01,2.015358469975556233e+00
2.698130653266331500e+15,1.111004445000002683e+01,1.985274937297475395e+00,1.433089422354758469e+01,2.008492826872832371e+00
2.713889447236181000e+15,1.110004450000002585e+01,1.983322182894871055e+00,1.430075667534246442e+01,2.001667283906302330e+00
2.729648241206030000e+15,1.108930315520192877e+01,1.981377675039555308e+00,1.426859131274693127e+01,1.994898159323488240e+00
2.745407035175879500e+15,1.108004460000002211e+01,1.979431138650445066e+00,1.424014156142549581e+01,1.988158602289230581e+00
2.761165829145728500e+15,1.106952616435032866e+01,1.977495046323068051e+00,1.420934629713367769e+01,1.981482996916631656e+00
2.776924623115578000e+15,1.106004470000002016e+01,1.975555928172725739e+00,1.418186138877525693e+01,1.974831455254855372e+00
2.792683417085427000e+15,1.105004475000001918e+01,1.973626338310941142e+00,1.415661148656961288e+01,1.968240862132683677e+00
2.808442211055276500e+15,1.104004480000001820e+01,1.971692967383181339e+00,1.413010839237516691e+01,1.961668915132508406e+00
2.824201005025125500e+15,1.103004485000001722e+01,1.969772944539622594e+00,1.410304444806656221e+01,1.955170291364117352e+00
2.839959798994975000e+15,1.103004485000001722e+01,1.967848412600015751e+00,1.407604811710453774e+01,1.948687381858285494e+00
2.855718592964824000e+15,1.102004490000001624e+01,1.965937765493184219e+00,1.405368962905457053e+01,1.942275063925375189e+00
