rhoc,R,M,Lambda,I
6.794027647113567500e+14,1.202003990000012834e+01,9.090575808931464774e-01,5.191475525194408874e+03,7.689072777230474554e-01
6.920528415088945000e+14,1.201003995000012736e+01,9.333642478415283827e-01,4.497529627719184646e+03,7.970985171922456702e-01
7.047029183064321250e+14,1.200004000000012638e+01,9.566400764547769997e-01,3.928279245175199321e+03,8.242959091943834471e-01
7.173529951039697500e+14,1.199004005000012540e+01,9.845295584695117341e-01,3.348566498758377747e+03,8.571309425844784169e-01
7.300030719015075000e+14,1.198004010000012265e+01,1.011806087248595221e+00,2.871714864230203602e+03,8.895295842493133875e-01
7.426531486990452500e+14,1.197004015000012167e+01,1.037972558176007087e+00,2.483998364620637403e+03,9.208792678466298787e-01
7.553032254965828750e+14,1.196004020000012069e+01,1.063059005663790746e+00,2.165703469717797816e+03,9.511726692177159270e-01
7.679533022941205000e+14,1.195004025000011971e+01,1.087075785981210130e+00,1.902294279635181965e+03,9.803572373796941575e-01
7.806033790916582500e+14,1.195004025000011971e+01,1.110076582227020658e+00,1.682251050318188618e+03,1.008467499374458898e+00
7.932534558891960000e+14,1.194004030000011873e+01,1.132099234245166786e+00,1.497413097686905985e+03,1.035509515320683915e+00
8.059035326867336250e+14,1.193004035000011775e+01,1.157743243626387031e+00,1.308787136408525612e+03,1.067122646223664040e+00
8.185536094842712500e+14,1.191004045000011580e+01,1.182721698749890304e+00,1.149549998058204665e+03,1.098084730473262161e+00
8.312036862818090000e+14,1.190004050000011482e+01,1.206647472437208934e+00,1.016354177205546875e+03,1.127891900569432337e+00
8.438537630793467500e+14,1.189004055000011384e+01,1.229561314398360139e+00,9.041847218152099686e+02,1.156568538699528359e+00
8.565038398768843750e+14,1.188004060000011286e+01,1.251493759366799630e+00,8.089841575931382067e+02,1.184112020884786842e+00
8.691539166744220000e+14,1.187004065000011188e+01,1.272479293719687599e+00,7.277794889373600427e+02,1.210534222172596763e+00
8.818039934719597500e+14,1.186004070000011090e+01,1.292560863669601323e+00,6.579584276014463740e+02,1.235862186137415497e+00
8.944540702694975000e+14,1.185004075000010815e+01,1.315448498770147800e+00,5.868080896739096488e+02,1.264774568811446898e+00
9.071041470670351250e+14,1.183004085000010619e+01,1.337661758897343844e+00,5.253845474334514165e+02,1.292892604002965573e+00
9.197542238645727500e+14,1.182004090000010521e+01,1.358915625523622994e+00,4.727938211877033723e+02,1.319845292260230396e+00
9.324043006621105000e+14,1.181004095000010423e+01,1.379259792484834657e+00,4.275641086877726593e+02,1.345688773904986535e+00
