rhoc,R,M,Lambda,I
1.412364360710753750e+15,1.153004235000007327e+01,2.255984725248507683e+00,7.867645810441718623e+00,2.754314718470711298e+00
1.426023721178693500e+15,1.150004250000007033e+01,2.258779641569276020e+00,7.591786657545850581e+00,2.750303050210479050e+00
1.439683081646633250e+15,1.147004265000006562e+01,2.261371549131187653e+00,7.329985912066057985e+00,2.745838537489601272e+00
1.453342442114573000e+15,1.145004275000006366e+01,2.263722867434729391e+00,7.084646345431973913e+00,2.741018473514527543e+00
1.467001802582512750e+15,1.142004290000006073e+01,2.265890167728750182e+00,6.849605006585883338e+00,2.735789813756451139e+00
1.480661163050452250e+15,1.140004300000005877e+01,2.267824949003824919e+00,6.628973384375610678e+00,2.730209170691701548e+00
1.494320523518392000e+15,1.137004315000005583e+01,2.269596967329345460e+00,6.418268478369300922e+00,2.724299322228183051e+00
1.507979883986331750e+15,1.134004330000005112e+01,2.271157346729670401e+00,6.219736890766320414e+00,2.718058048928487125e+00
1.521639244454271500e+15,1.132004340000004916e+01,2.272554021352694686e+00,6.030172463126036497e+00,2.711506450077171948e+00
1.535298604922211000e+15,1.129004355000004622e+01,2.273758267572020042e+00,5.850478931241568148e+00,2.704639184963359977e+00
1.548957965390150750e+15,1.126004370000004329e+01,2.274815883510306058e+00,5.679418771005441791e+00,2.697548998679394128e+00
1.562617325858090500e+15,1.124004380000004133e+01,2.275709328466923420e+00,5.516743418835048374e+00,2.690175588575800969e+00
1.576276686326030250e+15,1.120899156304371935e+01,2.276440417415275697e+00,5.362302735729656433e+00,2.682570462895631280e+00
1.589936046793970000e+15,1.119004405000003466e+01,2.277034396870575517e+00,5.213732975705297257e+00,2.674710354173875704e+00
1.603595407261909500e+15,1.116004420000003172e+01,2.277470577200814805e+00,5.073847458128859067e+00,2.666666616996375527e+00
1.617254767729849250e+15,1.114004430000002976e+01,2.277788534125790409e+00,4.938678263740527541e+00,2.658370090087473159e+00
1.630914128197789000e+15,1.111004445000002683e+01,2.277943839357489786e+00,4.811103882757829631e+00,2.649908988383218755e+00
1.644573488665728750e+15,1.109004455000002487e+01,2.277995132318581195e+00,4.687547622951662163e+00,2.641198186119933400e+00
1.658232849133668500e+15,1.106004470000002016e+01,2.277915570972637305e+00,4.571146033309440249e+00,2.632403961375394452e+00
1.671892209601608000e+15,1.104004480000001820e+01,2.277720488847256419e+00,4.458465585296094602e+00,2.623383013437478706e+00
1.685551570069547750e+15,1.101004495000001526e+01,2.277416014224388885e+00,4.351465133017402565e+00,2.614265664318762283e+00
1.699210930537487500e+15,1.099004505000001330e+01,2.276997553035579269e+00,4.248812094569466069e+00,2.604989640787004124e+00
1.712870291005427250e+15,1.095998305527170835e+01,2.276472193790365139e+00,4.150260064315460795e+00,2.595547258391577294e+00
1.726529651473367000e+15,1.094004530000000663e+01,2.275848344345408059e+00,4.056464637936010753e+00,2.586058595677613869e+00
1.740189011941306500e+15,1.092004540000000468e+01,2.275112773023773904e+00,3.965678156783125630e+00,2.576311518152782920e+00
