rhoc,R,M,Lambda,I
5.374012100502512500e+14,1.149004255000006935e+01,6.048114771198647155e-01,2.529880810911447406e+04,4.111179421575538173e-01
5.499372584522613125e+14,1.148004260000006838e+01,6.364396169106314449e-01,1.989014435555446835e+04,4.423179568391026883e-01
5.624733068542713750e+14,1.148004260000006838e+01,6.667864748462967173e-01,1.593634908581724449e+04,4.729272442936929277e-01
5.750093552562815000e+14,1.148004260000006838e+01,7.012022234069410498e-01,1.251625161400961588e+04,5.084116700010230527e-01
5.875454036582915000e+14,1.148004260000006838e+01,7.344125540190964418e-01,1.000268552734200421e+04,5.434306499994574491e-01
6.000814520603015000e+14,1.148004260000006838e+01,7.662337648501259535e-01,8.129703285039500770e+03,5.776729945563167101e-01
6.126175004623115000e+14,1.149004255000006935e+01,8.015671031141767822e-01,6.507690234792135925e+03,6.164539103641251128e-01
6.251535488643216250e+14,1.150004250000007033e+01,8.358134805029852066e-01,5.282572870519923526e+03,6.548089692342838886e-01
6.376895972663317500e+14,1.150004250000007033e+01,8.685713614015138084e-01,4.352741176800333960e+03,6.921749410000418434e-01
6.502256456683417500e+14,1.151004245000007131e+01,9.037096907445872906e-01,3.557111494002212567e+03,7.329601498820228489e-01
6.627616940703517500e+14,1.152004240000007229e+01,9.391360528244681039e-01,2.918626482029687395e+03,7.748274196052528096e-01
6.752977424723617500e+14,1.153004235000007327e+01,9.729774377526699825e-01,2.427790061527750368e+03,8.155033408557805785e-01
6.878337908743718750e+14,1.154004230000007425e+01,1.006499724464488432e+00,2.031610736452900255e+03,8.564194814944426914e-01
7.003698392763820000e+14,1.155004225000007523e+01,1.043245646477113819e+00,1.678622583017069246e+03,9.019806338337100771e-01
7.129058876783920000e+14,1.156004220000007621e+01,1.078299782773863624e+00,1.404895679148952922e+03,9.461358645879971441e-01
7.254419360804020000e+14,1.157004215000007719e+01,1.111706474999160310e+00,1.189720119710481640e+03,9.888237556358291380e-01
7.379779844824120000e+14,1.157004215000007719e+01,1.146518931073604586e+00,1.003516823858439921e+03,1.033899900045385900e+00
7.505140328844221250e+14,1.158004210000007816e+01,1.182675177742673833e+00,8.436727951826110257e+02,1.081383820117316041e+00
7.630500812864322500e+14,1.159004205000007914e+01,1.217071247682567803e+00,7.173033719896918683e+02,1.127166152753690698e+00
7.755861296884422500e+14,1.159004205000007914e+01,1.249778632286417057e+00,6.161148854432022972e+02,1.171235136830264478e+00
7.881221780904522500e+14,1.160004200000008190e+01,1.283768176537516181e+00,5.271287785897138747e+02,1.217544906181519559e+00
8.006582264924623750e+14,1.160004200000008190e+01,1.318502225803817485e+00,4.503950717449433796e+02,1.265419325153880781e+00
8.131942748944723750e+14,1.161004195000008288e+01,1.351473507159715481e+00,3.886103663914334447e+02,1.311378341619929611e+00
8.257303232964825000e+14,1.161004195000008288e+01,1.382742189575274727e+00,3.383040029634645407e+02,1.355384565144454490e+00
8.382663716984925000e+14,1.161004195000008288e+01,1.413624324218203610e+00,2.953688941400630483e+02,1.399229584673136628e+00
8.508024201005025000e+14,1.161004195000008288e+01,1.445552903782624021e+00,2.569490635404471846e+02,1.444941277752180619e+00
8.633384685025126250e+14,1.161004195000008288e+01,1.475785741157351838e+00,2.253794872876924842e+02,1.488572647790918246e+00
8.758745169045226250e+14,1.161004195000008288e+01,1.504408159634764708e+00,1.992050037794407444e+02,1.530161740188616282e+00
8.884105653065327500e+14,1.161004195000008288e+01,1.531511897685593926e+00,1.772969242104412615e+02,1.569769618310276282e+00
9.009466137085427500e+14,1.160004200000008190e+01,1.558777076812756901e+00,1.577259258021316839e+02,1.609796705504646264e+00
9.134826621105527500e+14,1.160004200000008190e+01,1.584959182300597069e+00,1.409905634303195541e+02,1.648386561787235083e+00
9.260187105125628750e+14,1.159004205000007914e+01,1.609710912384321846e+00,1.267994352503968969e+02,1.684970332935281423e+00
9.385547589145728750e+14,1.159004205000007914e+01,1.633133495469695218e+00,1.146828936611914429e+02,1.719668533997339654e+00
9.510908073165830000e+14,1.158004210000007816e+01,1.655281684002907650e+00,1.042687541407180447e+02,1.752490147102290452e+00
9.636268557185930000e+14,1.157004215000007719e+01,1.676861592250837862e+00,9.500199700380744616e+01,1.784478973004892888e+00
9.761629041206030000e+14,1.156004220000007621e+01,1.697263235797772385e+00,8.696502483332443489e+01,1.814670047306462530e+00
9.886989525226131250e+14,1.156004220000007621e+01,1.716547007329070285e+00,7.995808872096492337e+01,1.843128552362848449e+00
1.001235000924623125e+15,1.155004225000007523e+01,1.734797105170638343e+00,7.380998627963333547e+01,1.869977574574994694e+00
1.013771049326633250e+15,1.154004230000007425e+01,1.752065029540992080e+00,6.839473285004615377e+01,1.895266531263472665e+00
1.026307097728643250e+15,1.153004235000007327e+01,1.768467273062405587e+00,6.358008269025076231e+01,1.919140822476077757e+00
1.038843146130653250e+15,1.152004240000007229e+01,1.783995130209377944e+00,5.929567542567673399e+01,1.941588267150813341e+00
1.051379194532663375e+15,1.151004245000007131e+01,1.798679038248652828e+00,5.547703277156515611e+01,1.962639716601817019e+00
1.063915242934673375e+15,1.150004250000007033e+01,1.812585995282447460e+00,5.205141771600260370e+01,1.982405637404113907e+00
1.076451291336683500e+15,1.148004260000006838e+01,1.825733660460244767e+00,4.897339506827751165e+01,2.000874944649419174e+00
1.088987339738693500e+15,1.147004265000006562e+01,1.838207559821051440e+00,4.619126247301321797e+01,2.018197710878772977e+00
1.101523388140703500e+15,1.146004270000006464e+01,1.850065798555166729e+00,4.366323655164642048e+01,2.034462243937697146e+00
1.114059436542713625e+15,1.145004275000006366e+01,1.861280589657592577e+00,4.136929409232844534e+01,2.049613361388235688e+00
1.126595484944723500e+15,1.144004280000006268e+01,1.871884504403401817e+00,3.928196659458413365e+01,2.063693701233692668e+00
1.139131533346733750e+15,1.142004290000006073e+01,1.881933907238615866e+00,3.737389582395210397e+01,2.076820597673050717e+00
1.151667581748743750e+15,1.141004295000005975e+01,1.891442654785536526e+00,3.562722884191033046e+01,2.088992329554987037e+00
1.164203630150753750e+15,1.140004300000005877e+01,1.900565249217283981e+00,3.400531256295420945e+01,2.100439703841294303e+00
1.176739678552764000e+15,1.139004305000005779e+01,1.909314415367977746e+00,3.249263913730400333e+01,2.111159247121025651e+00
1.189275726954774000e+15,1.136845763069874593e+01,1.917589855749679773e+00,3.110062936569773129e+01,2.121038074296326403e+00
1.201811775356784000e+15,1.136004320000005485e+01,1.925411845414340073e+00,2.981582669577138134e+01,2.130109796017705559e+00
1.214347823758794000e+15,1.135004325000005387e+01,1.932825613729811876e+00,2.862685509813411500e+01,2.138471639769496946e+00
1.226883872160804000e+15,1.132784680569987934e+01,1.939835955991425331e+00,2.752562971068784492e+01,2.146113786918734778e+00
1.239419920562814000e+15,1.132004340000004916e+01,1.946562077409087488e+00,2.648903408493667655e+01,2.153189153447568227e+00
1.251955968964824000e+15,1.129948439748013200e+01,1.953280783141380539e+00,2.547041347177313142e+01,2.159975210505337362e+00
1.264492017366834250e+15,1.129004355000004622e+01,1.959624262554461760e+00,2.452579978116649073e+01,2.166095847492139015e+00
1.277028065768844250e+15,1.127004365000004427e+01,1.965623043385856583e+00,2.364516882723954794e+01,2.171617926334557414e+00
1.289564114170854500e+15,1.126004370000004329e+01,1.971291932713998385e+00,2.282434989383022028e+01,2.176562618713323793e+00
1.302100162572864500e+15,1.124004380000004133e+01,1.976643542857388081e+00,2.205708042987653883e+01,2.180949253813353916e+00
1.314636210974874500e+15,1.123004385000004035e+01,1.981701364116814856e+00,2.133992788510398242e+01,2.184830341646024632e+00
1.327172259376884500e+15,1.121004395000003662e+01,1.986811771747899469e+00,2.062060936123612009e+01,2.188456928054639761e+00
1.339708307778894500e+15,1.120004400000003564e+01,1.991941230266333296e+00,1.990300725794073955e+01,2.191764163072952520e+00
1.352244356180904500e+15,1.117747921467479699e+01,1.996779199806493654e+00,1.923307638078656367e+01,2.194584008615605430e+00
1.364780404582914500e+15,1.117004415000003270e+01,2.001333908444764997e+00,1.860453613943172613e+01,2.196922801756903798e+00
1.377316452984924750e+15,1.115004425000003074e+01,2.005625184692817697e+00,1.801492257655765528e+01,2.198825760146960295e+00
1.389852501386934750e+15,1.112828288713032876e+01,2.009671147933403734e+00,1.746166462200103453e+01,2.200328954441547413e+00
1.402388549788944750e+15,1.112004440000002781e+01,2.013475867828510069e+00,1.694028444882764362e+01,2.201433325297645460e+00
1.414924598190954750e+15,1.110004450000002585e+01,2.017170071515595797e+00,1.643489258133582709e+01,2.202203804086251715e+00
1.427460646592965000e+15,1.108004460000002211e+01,2.020842136760237384e+00,1.593283557840430120e+01,2.202661477822767999e+00
1.439996694994975000e+15,1.106004470000002016e+01,2.024275743991424292e+00,1.545927497015120267e+01,2.202729120028095622e+00
1.452532743396985000e+15,1.105004475000001918e+01,2.027507091338357714e+00,1.501343297138826927e+01,2.202501231791694547e+00
1.465068791798995000e+15,1.103004485000001722e+01,2.030533978398455730e+00,1.459285852704975994e+01,2.201957075874364733e+00
1.477604840201005000e+15,1.100867858170847491e+01,2.033366932999138843e+00,1.419569267915393063e+01,2.201120128013676958e+00
1.490140888603015250e+15,1.100004500000001428e+01,2.036022871559554304e+00,1.381945762862748950e+01,2.200026096074536586e+00
1.502676937005025250e+15,1.098004510000001233e+01,2.038508794058918827e+00,1.346355688201637868e+01,2.198688958177691610e+00
1.515212985407035250e+15,1.095762818035238162e+01,2.040949000273323488e+00,1.310931432845785238e+01,2.197033248182629794e+00
1.527749033809045250e+15,1.094000399514472832e+01,2.043262054559212171e+00,1.276709287637114087e+01,2.195097767094053243e+00
1.540285082211055250e+15,1.093004535000000566e+01,2.045417912948111372e+00,1.244356663993077561e+01,2.192957449434614681e+00
1.552821130613065500e+15,1.091004545000000370e+01,2.047417680458403222e+00,1.213701711886203682e+01,2.190603209758792858e+00
1.565357179015075500e+15,1.088823967224431755e+01,2.049275634361833021e+00,1.184499608632855150e+01,2.188063921285789082e+00
1.577893227417085500e+15,1.088004560000000076e+01,2.050991917735270231e+00,1.156773334810395681e+01,2.185337874813341408e+00
1.590429275819095500e+15,1.086004569999999880e+01,2.052578889297254960e+00,1.130447045121968586e+01,2.182450322107167828e+00
1.602965324221105500e+15,1.083795623825606214e+01,2.054040061402547135e+00,1.105352626633321833e+01,2.179404347509274587e+00
1.615501372623115750e+15,1.083004584999999409e+01,2.055440467813466565e+00,1.080582693724088905e+01,2.176100988159583860e+00
1.628037421025125750e+15,1.081004594999999213e+01,2.056758086482346926e+00,1.056231920937866420e+01,2.172556953933927115e+00
1.640573469427135750e+15,1.079004604999999017e+01,2.057945822733380670e+00,1.033051511424267943e+01,2.168846514669147130e+00
1.653109517829145750e+15,1.076933359603274809e+01,2.059030394736650393e+00,1.011018159269253935e+01,2.165034782427702531e+00
1.665645566231155750e+15,1.076004619999998724e+01,2.060009888526187272e+00,9.899724140342083700e+00,2.161112368973673536e+00
1.678181614633166000e+15,1.073587846515038002e+01,2.060883466245669204e+00,9.698638284636746931e+00,2.157071064962487128e+00
1.690717663035176000e+15,1.071942641660861462e+01,2.061662746789933109e+00,9.506634172914118608e+00,2.152936803092042606e+00
1.703253711437186000e+15,1.071004644999998234e+01,2.062355968424529618e+00,9.323144242914843005e+00,2.148725407025840362e+00
1.715789759839196000e+15,1.069004654999997861e+01,2.062952149515379308e+00,9.147480592764191343e+00,2.144405225558289718e+00
1.728325808241206000e+15,1.067004664999997665e+01,2.063506745864504222e+00,8.969413226157634256e+00,2.139774009220429374e+00
1.740861856643216250e+15,1.066004669999997567e+01,2.063974751863688617e+00,8.797367909687727305e+00,2.135015956146642413e+00
1.753397905045226250e+15,1.063738126954275565e+01,2.064361800398072599e+00,8.633151689640103044e+00,2.130194844397161447e+00
1.765933953447236250e+15,1.062004689999997176e+01,2.064668959611618337e+00,8.476137771702848767e+00,2.125307020623684373e+00
1.778470001849246250e+15,1.061004694999997078e+01,2.064908309723286539e+00,8.325105362638193895e+00,2.120380453929202158e+00
1.791006050251256250e+15,1.058805559622636494e+01,2.065067638637294145e+00,8.181039804729421050e+00,2.115381178009650309e+00
1.803542098653266500e+15,1.058004709999996784e+01,2.065165015025225870e+00,8.042411173583570161e+00,2.110348420455371965e+00
1.816078147055276500e+15,1.055649987518881439e+01,2.065200296730618668e+00,7.908957366140638712e+00,2.105280467021791502e+00
1.828614195457286500e+15,1.055004724999996313e+01,2.065171516424915144e+00,7.781293835777683299e+00,2.100168108216384333e+00
1.841150243859296500e+15,1.053004734999996117e+01,2.065086104867247752e+00,7.653466827218832869e+00,2.094834650262532794e+00
1.853686292261306500e+15,1.050887008225241281e+01,2.064932520668782079e+00,7.527469584322049378e+00,2.089311197014531274e+00
1.866222340663316750e+15,1.050004749999995823e+01,2.064729813093595823e+00,7.406306454718054155e+00,2.083786348888655660e+00
1.878758389065326750e+15,1.047706255474439985e+01,2.064457663446670033e+00,7.290231038988682855e+00,2.078201512710484256e+00
1.891294437467336750e+15,1.047004764999995530e+01,2.064149411356768216e+00,7.177957940638689749e+00,2.072640652202468736e+00
1.903830485869346750e+15,1.045004774999995512e+01,2.063787275226844464e+00,7.070824763514924172e+00,2.067057474515539894e+00
1.916366534271356750e+15,1.044004779999995591e+01,2.063381841104956482e+00,6.966956892020508718e+00,2.061471202152535653e+00
1.928902582673367000e+15,1.042004789999995573e+01,2.062926479330466911e+00,6.866996018616437603e+00,2.055862016720681584e+00
1.941438631075377000e+15,1.041004794999995653e+01,2.062430202455360906e+00,6.771079945783611720e+00,2.050254975813393443e+00
1.953974679477387000e+15,1.038607745237930402e+01,2.061896152132490112e+00,6.678401877021408417e+00,2.044651101210136268e+00
1.966510727879397000e+15,1.038004809999995715e+01,2.061299709466030361e+00,6.584867471712462006e+00,2.038801834148772585e+00
1.979046776281407000e+15,1.036004819999995696e+01,2.060651853746348738e+00,6.492716719347659371e+00,2.032834160793244749e+00
1.991582824683417250e+15,1.034004829999995678e+01,2.059958557016920988e+00,6.404307217925613749e+00,2.026854373091423245e+00
2.004118873085427250e+15,1.032551362481077639e+01,2.059235327827778850e+00,6.318626639468943651e+00,2.020897070620848002e+00
2.016654921487437250e+15,1.031004844999995740e+01,2.058479636183116135e+00,6.236348687901007715e+00,2.014958059152479386e+00
2.029190969889447250e+15,1.030004849999995642e+01,2.057695109042852799e+00,6.156568926853676516e+00,2.009038927083764747e+00
2.041727018291457250e+15,1.029004854999995722e+01,2.056875656553730725e+00,6.079550711557493159e+00,2.003124032947102062e+00
2.054263066693467500e+15,1.026712517074141751e+01,2.056033632808017764e+00,6.005261751856869168e+00,1.997241407248272704e+00
2.066799115095477500e+15,1.026004869999995606e+01,2.055161446741155640e+00,5.933337061771227994e+00,1.991368553067109026e+00
2.079335163497487500e+15,1.023900324693696895e+01,2.054263215090125883e+00,5.863804227934036106e+00,1.985516348001214126e+00
2.091871211899497500e+15,1.022512062284722845e+01,2.053333838821722157e+00,5.796289317193176416e+00,1.979651729350702993e+00
2.104407260301507500e+15,1.021004894999995649e+01,2.052326448739534293e+00,5.727067720124130901e+00,1.973461993246335311e+00
2.116943308703517750e+15,1.019619604642588051e+01,2.051303459734720391e+00,5.660024807447119777e+00,1.967320302022497858e+00
2.129479357105527750e+15,1.019004904999995809e+01,2.050246895958164117e+00,5.595009158671506277e+00,1.961177722591175954e+00
2.142015405507537750e+15,1.016792429165293576e+01,2.049175170505978194e+00,5.532503799238651432e+00,1.955082566754510198e+00
2.154551453909547750e+15,1.016004919999995693e+01,2.048080251814043518e+00,5.471713871169343157e+00,1.949008542557762347e+00
2.167087502311557750e+15,1.014004929999995674e+01,2.046967546073436228e+00,5.412930939726244617e+00,1.942965985620745517e+00
2.179623550713568000e+15,1.012671399404687378e+01,2.045836051913028530e+00,5.356033131510458567e+00,1.936955408806403156e+00
2.192159599115578000e+15,1.012004939999995834e+01,2.044688042046792109e+00,5.300871689358708672e+00,1.930978610981856303e+00
2.204695647517588000e+15,1.010004325850494489e+01,2.043532391711611051e+00,5.247280135710016502e+00,1.925053119869567730e+00
2.217231695919598000e+15,1.008693412531941114e+01,2.042356956179980365e+00,5.195493184215510318e+00,1.919149274761627222e+00
2.229767744321608000e+15,1.008004959999995798e+01,2.041166476704228572e+00,5.145020060416110930e+00,1.913274194899891256e+00
2.242303792723618250e+15,1.006004969999995780e+01,2.039909256101245294e+00,5.093669391586747253e+00,1.907163470538590921e+00
2.254839841125628000e+15,1.004700341404923414e+01,2.038614175165189391e+00,5.043464020111031232e+00,1.900985214505146459e+00
2.267375889527638000e+15,1.004004979999995761e+01,2.037309294724894304e+00,4.994617043069241369e+00,1.894850458167500085e+00
2.279911937929648000e+15,1.002004989999995743e+01,2.035991711232223000e+00,4.947138957440469831e+00,1.888755099109894919e+00
2.292447986331658500e+15,1.000739140169841157e+01,2.034662955578416366e+00,4.901086529353853471e+00,1.882698865173107805e+00
2.304984034733668500e+15,1.000004999999995725e+01,2.033329116668881387e+00,4.856403721924225536e+00,1.876696532385681682e+00
2.317520083135678500e+15,9.990050049999958048e+00,2.031985006782650593e+00,4.813074334230185158e+00,1.870732105936098177e+00
2.330056131537688500e+15,9.969158464099932004e+00,2.030634469751399163e+00,4.771044508665159611e+00,1.864815017989042145e+00
2.342592179939698500e+15,9.956698275159872935e+00,2.029277407421918422e+00,4.730037985107927945e+00,1.858941592178944946e+00
2.355128228341709000e+15,9.950050249999957686e+00,2.027906392939030855e+00,4.690248312304498235e+00,1.853092175535967723e+00
2.367664276743719000e+15,9.940050299999958483e+00,2.026533719095029884e+00,4.651588015856898295e+00,1.847299439717820180e+00
2.380200325145729000e+15,9.920050399999958302e+00,2.025155303638867643e+00,4.613967072311409012e+00,1.841545377346996082e+00
2.392736373547739000e+15,9.907640199739084608e+00,2.023711419709560033e+00,4.575808631431221407e+00,1.835584668895070104e+00
2.405272421949749000e+15,9.895081800836781127e+00,2.022226849400643456e+00,4.538141759333575997e+00,1.829537808759952533e+00
2.417808470351759000e+15,9.890050549999958918e+00,2.020748808492992765e+00,4.501391611329735198e+00,1.823563405028484352e+00
2.430344518753769000e+15,9.870050649999958736e+00,2.019260809631110209e+00,4.465683184334449329e+00,1.817621247835373932e+00
2.442880567155779000e+15,9.858274014456686274e+00,2.017772625501047745e+00,4.430971309586101192e+00,1.811735667430630414e+00
2.455416615557789000e+15,9.850050749999958555e+00,2.016277692357602902e+00,4.397144838777827580e+00,1.805885600068084740e+00
2.467952663959799000e+15,9.840050799999959352e+00,2.014781384395618602e+00,4.364189733513645919e+00,1.800084229171426520e+00
2.480488712361809000e+15,9.830050849999958373e+00,2.013282576994776196e+00,4.332312811660893104e+00,1.794331533026316317e+00
2.493024760763819000e+15,9.820050899999959171e+00,2.011785924982687934e+00,4.301141805359816495e+00,1.788633016006512699e+00
2.505560809165829000e+15,9.799526894985497449e+00,2.010284690048544043e+00,4.270783359126280487e+00,1.782972279681219074e+00
2.518096857567839500e+15,9.788178020867553286e+00,2.008785617452420347e+00,4.241391074464722521e+00,1.777364989159888609e+00
2.530632905969849500e+15,9.776938912541256244e+00,2.007284050717668134e+00,4.212649004302668310e+00,1.771799497349966890e+00
2.543168954371859500e+15,9.766736158649244715e+00,2.005775641228659367e+00,4.184485903376730320e+00,1.766259917896108922e+00
2.555705002773869500e+15,9.760051199999958627e+00,2.004208941371904196e+00,4.155968083914675759e+00,1.760536528037992987e+00
2.568241051175879500e+15,9.750051249999959424e+00,2.002605752070903744e+00,4.127686360917591557e+00,1.754742296963651249e+00
2.580777099577889500e+15,9.740051299999958445e+00,2.001006550433005682e+00,4.100158082589961950e+00,1.749005594852802270e+00
2.593313147979899500e+15,9.719863632639450302e+00,1.999418048052544084e+00,4.073222255896939537e+00,1.743341124853025947e+00
2.605849196381909500e+15,9.708668971965598971e+00,1.997822642399581738e+00,4.047299513221156886e+00,1.737708940990307482e+00
2.618385244783919500e+15,9.697569793818823669e+00,1.996229346265314453e+00,4.021840836756419790e+00,1.732122562024668744e+00
2.630921293185930000e+15,9.686598583480430236e+00,1.994640453571184802e+00,3.996959251804883095e+00,1.726590590701097438e+00
2.643457341587940000e+15,9.675751894101823680e+00,1.993054366294572333e+00,3.972708260437272543e+00,1.721105719305229265e+00
2.655993389989950000e+15,9.665078932560504654e+00,1.991465723319008063e+00,3.949211415145038817e+00,1.715658124032120480e+00
2.668529438391960000e+15,9.660051699999959496e+00,1.989887460743945402e+00,3.926253148896031497e+00,1.710275216797383369e+00
2.681065486793970000e+15,9.650051749999960293e+00,1.988311838783102248e+00,3.903855102144906830e+00,1.704939259343675406e+00
2.693601535195980000e+15,9.640051799999959314e+00,1.986736866164710458e+00,3.882021906425557667e+00,1.699641138832744147e+00
2.706137583597990000e+15,9.630051849999960112e+00,1.985159457139839212e+00,3.860723037896748089e+00,1.694374763376431670e+00
2.718673632000000000e+15,9.620051899999959133e+00,1.983594596661276244e+00,3.839816584145765432e+00,1.689175971049088343e+00
