rhoc,R,M,Lambda,I
4.288983804474371875e+14,1.232003840000016126e+01,4.192463537834138498e-01,2.231617533219091129e+05,2.586808483851899543e-01
4.402816238056281250e+14,1.224003880000015343e+01,4.443335896393606488e-01,1.701290242383294972e+05,2.806650112888946502e-01
4.516648671638191250e+14,1.218003910000014578e+01,4.698327463215770106e-01,1.309140626223032014e+05,3.035743609329039638e-01
4.630481105220100625e+14,1.212003940000013991e+01,4.956496459884620065e-01,1.016824619806711271e+05,3.273274822937493056e-01
4.744313538802010000e+14,1.208003960000013421e+01,5.219077700696947986e-01,7.955066054107592208e+04,3.520420305625990842e-01
4.858145972383920000e+14,1.204003980000013030e+01,5.488136453287588701e-01,6.253642144186745281e+04,3.779251696404751226e-01
4.971978405965829375e+14,1.201003995000012736e+01,5.758287686076477563e-01,4.960523128807979083e+04,4.044644137853123378e-01
5.085810839547738750e+14,1.199004005000012540e+01,6.028467744056619226e-01,3.970302310022764141e+04,4.315404475442773946e-01
5.199643273129648125e+14,1.197004015000012167e+01,6.306811738854067872e-01,3.183642081523883462e+04,4.599740564746617744e-01
5.313475706711558125e+14,1.195004025000011971e+01,6.584405742871179967e-01,2.574381124409847325e+04,4.888580792354416671e-01
5.427308140293467500e+14,1.194004030000011873e+01,6.860474405703951284e-01,2.099049595580580717e+04,5.180905129970613254e-01
5.541140573875376875e+14,1.193004035000011775e+01,7.143951599527269547e-01,1.713571365001167942e+04,5.486130126719378497e-01
5.654973007457286250e+14,1.192004040000011678e+01,7.423913615506184671e-01,1.411063930360084123e+04,5.792472309488513327e-01
5.768805441039196250e+14,1.192004040000011678e+01,7.704896565168555256e-01,1.167648295752717240e+04,6.104653057351298040e-01
5.882637874621105000e+14,1.191004045000011580e+01,7.987880509734700540e-01,9.699865975505348615e+03,6.423682432526296449e-01
5.996470308203015000e+14,1.191004045000011580e+01,8.265176480149188931e-01,8.125940740179195927e+03,6.740637691743941451e-01
6.110302741784925000e+14,1.191004045000011580e+01,8.549744612631986485e-01,6.806432118073958009e+03,7.070301315086263694e-01
6.224135175366835000e+14,1.191004045000011580e+01,8.827080522179318045e-01,5.749878457557741967e+03,7.395646866537205488e-01
6.337967608948743750e+14,1.191004045000011580e+01,9.107625954534883661e-01,4.866015059636783917e+03,7.728712155130226247e-01
6.451800042530652500e+14,1.190004050000011482e+01,9.383657756116849935e-01,4.143109651457821201e+03,8.060174844385568083e-01
6.565632476112562500e+14,1.190004050000011482e+01,9.659532939652799577e-01,3.538954157923593812e+03,8.395048363380969159e-01
6.679464909694472500e+14,1.190004050000011482e+01,9.932759947926294020e-01,3.036348381800442439e+03,8.730149744575249615e-01
6.793297343276382500e+14,1.190004050000011482e+01,1.020376225587437791e+00,2.615101077515969791e+03,9.065759352211800737e-01
6.907129776858292500e+14,1.190004050000011482e+01,1.047262056481724768e+00,2.260328935297902717e+03,9.401702971644433360e-01
7.020962210440201250e+14,1.190004050000011482e+01,1.073840698510532654e+00,1.961229612345485521e+03,9.736688026316662192e-01
7.134794644022110000e+14,1.190004050000011482e+01,1.100172229873287222e+00,1.707355597194718939e+03,1.007129493650061658e+00
